HI81,pc_counter,gps_wn,gps_tow,ins_status,utc,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,temperature,pressure,od_vel,roll,pitch,yaw,quat_w,quat_x,quat_y,quat_z,solq_pos,solq_heading,nv,nv_heading,diff_age,pdop,hdop,undulation,ins_lat,ins_lon,ins_msl,ins_vel_e,ins_vel_n,ins_vel_u,acc_e,acc_n,acc_u,heave,surge,sway,heave_period,gnss_ant_status
HI81,609624,6579,23296,1,4294880878,-0.02790171374,0.03736836662,0.9048127171,-0.1145915604,-0.630253582,1.145915604,-19.408812,-18.035547,-8.422692,14,131072,0,0.78,0.48,359.99,0.9999,0.0041,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609625,6579,23296,1,4294880878,0.01992979553,0.02341750975,0.9347074104,-0.2291831207,-1.489690285,1.088619823,-19.164676,-17.791411,-7.781835,14,131072,0,0.77,0.47,359.98,0.9999,0.0041,0.0067,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609626,6579,23296,1,4294880878,-0.0084701631,0.001992979553,0.9177670842,-0.05729578018,0,0.9740282631,-18.676404,-18.035547,-7.812352,14,131072,0,0.76,0.47,359.96,0.9999,0.0041,0.0066,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609627,6579,23296,1,4294880878,0.02042804042,-0.00298946933,0.9641038588,-0.05729578018,-2.119943867,0.9740282631,-18.951057,-17.791411,-7.537699,14,131072,0,0.75,0.47,359.95,1,0.0041,0.0066,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609628,6579,23296,1,4294880878,-0.03039293818,-0.002491224441,0.9287284717,-0.1718873405,0.4583662415,0.9167324829,-18.798472,-17.913479,-8.300624,14,131072,0,0.74,0.47,359.95,1,0.0041,0.0065,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609629,6579,23296,1,4294880878,-0.02242101997,0.01046314265,0.9566301855,-0.2291831207,-1.145915604,0.9740282631,-18.462785,-18.249166,-8.056488,14,131072,0,0.74,0.47,359.94,1,0.0041,0.0064,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609630,6579,23296,1,4294880878,-0.03089118307,0.01096138754,0.9526442264,-0.1145915604,-0.5156620216,0.8594367027,-18.951057,-17.821928,-7.873386,14,131072,0,0.73,0.47,359.93,1,0.0041,0.0064,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609631,6579,23296,1,4294880878,-0.03537538707,-0.0009964897765,0.9516477366,0,0,0.630253582,-19.012091,-17.791411,-8.025971,14,131072,0,0.73,0.47,359.92,1,0.0041,0.0063,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609632,6579,23296,1,4294880878,-0.03437889729,0.005480693771,0.9710792872,0,-1.145915604,0.7448451424,-18.951057,-17.913479,-7.995454,14,131072,0,0.72,0.47,359.91,1,0.0041,0.0063,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609633,6579,23296,1,4294880878,0.0009964897765,0.01943155064,0.9636056139,0,-0.7448451424,0.8021409225,-18.798472,-17.943996,-7.93442,14,131072,0,0.71,0.47,359.9,1,0.0041,0.0062,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609634,6579,23296,1,4294880878,-0.002491224441,-0.006477183547,0.9536407161,0,0,0.7448451424,-18.584853,-18.157615,-7.62925,14,131072,0,0.7,0.47,359.9,1,0.0041,0.0061,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609635,6579,23296,1,4294880878,0.001992979553,-0.004982448883,0.9670933281,0.05729578018,-1.088619823,0.5156620216,-18.554336,-17.791411,-8.056488,14,131072,0,0.7,0.47,359.89,1,0.0041,0.0061,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609636,6579,23296,1,4294880878,-0.0004982448883,0.0169403262,0.9745670014,0.05729578018,-0.1145915604,0.4010704613,-18.584853,-17.913479,-7.995454,14,131072,0,0.69,0.47,359.88,1,0.0041,0.006,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609637,6579,23296,1,4294880878,-0.02441399952,0.01843506087,0.9755634912,0,0,0.4583662415,-19.317261,-17.69986,-8.056488,14,131072,0,0.69,0.47,359.88,1,0.0041,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609638,6579,23296,1,4294880878,-0.002491224441,0.04633677461,0.985528389,0,-0.7448451424,0.4010704613,-18.828989,-18.035547,-7.720801,14,131072,0,0.68,0.47,359.88,1,0.0041,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609639,6579,23296,1,4294880878,-0.01395085687,0.04035783595,0.9780547157,0,0.2864789009,0.1718873405,-18.737438,-17.913479,-7.537699,14,131072,0,0.68,0.47,359.87,1,0.0041,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609640,6579,23296,1,4294880878,0.004982448883,0.03487714218,1.001472225,0,-0.630253582,0.1145915604,-19.073125,-17.943996,-7.507182,14,131072,0,0.68,0.47,359.87,1,0.0041,0.0059,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609641,6579,23296,1,4294880878,-0.009964897765,0.01793681598,0.9895143481,0,-0.05729578018,0,-19.103642,-17.943996,-7.537699,14,131072,0,0.68,0.47,359.87,1,0.0041,0.0059,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609642,6579,23296,1,4294880878,0.0004982448883,0.007971918212,1.013430103,-0.1718873405,0,0.1145915604,-19.073125,-17.913479,-7.598733,14,131072,0,0.68,0.47,359.87,1,0.0041,0.0059,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609643,6579,23296,1,4294880878,0,-0.01145963243,1.012931858,-0.1145915604,-0.4010704613,0,-19.286744,-17.882962,-7.598733,14,131072,0,0.67,0.47,359.87,1,0.0041,0.0059,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609644,6579,23296,1,4294880878,0,-0.002491224441,0.994496797,0.05729578018,0.4583662415,-0.05729578018,-19.500363,-17.974513,-7.32408,14,131072,0,0.67,0.47,359.87,1,0.0041,0.0059,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609645,6579,23296,1,4294880878,-0.009964897765,0.007971918212,1.028875694,-0.05729578018,-0.4010704613,-0.1718873405,-19.164676,-17.943996,-7.415631,14,131072,0,0.67,0.47,359.87,1,0.0041,0.0059,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609646,6579,23296,1,4294880878,-0.02441399952,0.01444910176,1.030370429,0,0.3437746811,-0.2864789009,-18.706921,-17.760894,-6.591672,14,131072,0,0.67,0.47,359.87,1,0.0041,0.0059,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609647,6579,23296,1,4294880878,-0.03338240751,0.02790171374,1.022896756,0.1145915604,0.7448451424,-0.3437746811,-18.828989,-17.974513,-7.079944,14,131072,0,0.68,0.47,359.88,1,0.0041,0.0059,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609648,6579,23296,1,4294880878,-0.02790171374,0.01992979553,1.043324796,0.2291831207,-0.1145915604,-0.4010704613,-19.286744,-18.157615,-7.507182,14,131072,0,0.68,0.48,359.88,1,0.0041,0.0059,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609649,6579,23296,1,4294880878,-0.03089118307,0.01943155064,1.036349368,0.2291831207,0.4010704613,-0.5729578018,-19.347778,-18.61537,-7.720801,14,131072,0,0.68,0.48,359.89,1,0.0042,0.0059,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609650,6579,23296,1,4294880878,0.009466652877,0.02491224441,1.039338837,0.2864789009,-0.05729578018,-0.6875493622,-19.286744,-18.279683,-7.659767,14,131072,0,0.68,0.48,359.89,1,0.0042,0.006,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609651,6579,23296,1,4294880878,0.02242101997,0.02242101997,1.044321286,0.1145915604,0.3437746811,-0.5156620216,-19.347778,-18.188132,-7.537699,14,131072,0,0.68,0.48,359.9,1,0.0042,0.006,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609652,6579,23296,1,4294880878,-0.0004982448883,-0.01096138754,1.04681251,0.1718873405,0.1718873405,-0.6875493622,-19.713982,-18.401751,-7.446148,14,131072,0,0.68,0.49,359.9,1,0.0042,0.006,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609653,6579,23296,1,4294880878,-0.001992979553,0.02640697908,1.055282673,0,0.9740282631,-0.6875493622,-19.286744,-18.035547,-6.896842,14,131072,0,0.69,0.49,359.91,1,0.0042,0.006,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609654,6579,23296,1,4294880878,-0.006477183547,0.02939644841,1.048307245,0.1718873405,0.1718873405,-0.8021409225,-19.347778,-17.913479,-6.805291,14,131072,0,0.69,0.49,359.92,1,0.0042,0.006,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609655,6579,23296,1,4294880878,-0.01793681598,0.03089118307,1.058770388,0,1.203211384,-0.8021409225,-19.103642,-17.943996,-6.774774,14,131072,0,0.7,0.49,359.93,1,0.0043,0.0061,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609656,6579,23296,1,4294880878,-0.03587363195,0.01992979553,1.076707204,0,-0.05729578018,-0.8594367027,-19.286744,-17.913479,-6.957876,14,131072,0,0.7,0.49,359.94,1,0.0043,0.0062,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609657,6579,23296,1,4294880878,-0.03039293818,0.01793681598,1.062258102,0,1.260507164,-0.9167324829,-19.103642,-17.821928,-7.385114,14,131072,0,0.71,0.49,359.95,1,0.0043,0.0062,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609658,6579,23296,1,4294880878,-0.02491224441,0.002491224441,1.072721244,0,0.3437746811,-0.9167324829,-19.195193,-17.913479,-6.957876,14,131072,0,0.72,0.49,359.96,1,0.0043,0.0063,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609659,6579,23296,1,4294880878,0.002491224441,0.004982448883,1.067738796,0,0.5156620216,-0.8594367027,-18.798472,-17.882962,-7.079944,14,131072,0,0.72,0.49,359.96,1,0.0043,0.0063,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609660,6579,23296,1,4294880878,-0.0169403262,-0.003487714218,1.072223,0,1.031324043,-0.9167324829,-18.676404,-17.882962,-6.988393,14,131072,0,0.73,0.49,359.97,1,0.0043,0.0064,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609661,6579,23296,1,4294880878,-0.007473673324,0,1.087668591,0,0.4583662415,-0.8594367027,-19.073125,-17.577792,-6.896842,14,131072,0,0.74,0.49,359.98,1,0.0043,0.0065,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609662,6579,23296,1,4294880878,-0.01644208131,0.007473673324,1.076208959,0.1145915604,0.9167324829,-0.8594367027,-19.073125,-17.943996,-6.652706,14,131072,0,0.75,0.49,359.99,1,0.0043,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609663,6579,23296,1,4294880878,-0.03238591774,0.009466652877,1.081689652,0.1145915604,1.489690285,-1.031324043,-19.286744,-17.760894,-6.774774,14,131072,0,0.76,0.5,0,1,0.0043,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609664,6579,23296,1,4294880878,-0.01644208131,0.0169403262,1.09065806,0.2291831207,0.2864789009,-1.031324043,-18.951057,-17.181071,-6.896842,14,131072,0,0.77,0.5,0.01,0.9999,0.0043,0.0067,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609665,6579,23296,1,4294880878,-0.03537538707,0.02640697908,1.057275653,0.2291831207,1.776169186,-1.260507164,-18.676404,-17.669343,-6.774774,14,131072,0,0.78,0.5,0.03,0.9999,0.0043,0.0068,-0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609666,6579,23296,1,4294880878,0,0.02242101997,1.103114183,0.2291831207,0,-1.031324043,-18.737438,-17.39469,-6.805291,14,131072,0,0.79,0.5,0.04,0.9999,0.0044,0.0069,-0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609667,6579,23296,1,4294880878,-0.0338806524,0.01992979553,1.02538798,0.2291831207,1.948056526,-1.317802944,-18.462785,-17.547275,-6.957876,14,131072,0,0.79,0.5,0.05,0.9999,0.0044,0.0069,-0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609668,6579,23296,1,4294880878,0.01743857109,0.02590873419,1.13649659,0,-0.4583662415,-1.203211384,-19.164676,-17.974513,-7.202012,14,131072,0,0.81,0.5,0.06,0.9999,0.0044,0.007,-0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609669,6579,23296,1,4294880878,-0.06277885592,-0.002491224441,1.04880549,0.4010704613,1.833464966,-1.718873405,-19.164676,-17.913479,-7.01891,14,131072,0,0.8,0.51,0.08,0.9999,0.0044,0.007,-0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609670,6579,23296,1,4294880878,-0.003985959106,-0.02092628531,1.110089611,0,0.5156620216,-1.145915604,-18.981574,-17.913479,-6.866325,14,131072,0,0.83,0.51,0.09,0.9999,0.0044,0.0072,-0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609671,6579,23296,1,4294880878,-0.0338806524,-0.03338240751,1.073717734,-0.1145915604,0.5729578018,-1.031324043,-19.317261,-17.669343,-7.01891,14,131072,0,0.82,0.51,0.1,0.9999,0.0044,0.0072,-0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609672,6579,23296,1,4294880878,-0.01145963243,-0.01295436709,1.061759857,0,1.260507164,-0.8594367027,-19.22571,-17.455724,-6.896842,14,131072,0,0.84,0.51,0.11,0.9999,0.0044,0.0073,-0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609673,6579,23296,1,4294880878,-0.01992979553,-0.0084701631,1.076707204,-0.05729578018,1.031324043,-0.8594367027,-19.286744,-17.760894,-6.652706,14,131072,0,0.85,0.51,0.12,0.9999,0.0044,0.0074,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609674,6579,23296,1,4294880878,-0.0254104893,0.003487714218,1.081689652,0.1718873405,0.2291831207,-1.145915604,-18.798472,-17.882962,-6.683223,14,131072,0,0.85,0.51,0.13,0.9999,0.0044,0.0074,-0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609675,6579,23296,1,4294880878,-0.04085608084,0.004982448883,1.072223,0.2291831207,1.718873405,-1.088619823,-18.828989,-17.577792,-6.530638,14,131072,0,0.87,0.51,0.14,0.9999,0.0044,0.0075,-0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609676,6579,23296,1,4294880878,-0.02790171374,0.03537538707,1.044321286,0.1718873405,0.630253582,-0.9167324829,-18.61537,-17.486241,-6.652706,14,131072,0,0.87,0.51,0.15,0.9999,0.0044,0.0076,-0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609677,6579,23296,1,4294880878,-0.001992979553,0.02889820352,1.057275653,0,0.9167324829,-0.8021409225,-18.584853,-17.39469,-6.591672,14,131072,0,0.89,0.51,0.16,0.9999,0.0044,0.0077,-0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,609678,6579,23296,1,4294880878,-0.0214245302,0.006975428436,1.04681251,0.1718873405,0.8594367027,-1.031324043,-18.981574,-17.760894,-7.079944,14,131072,0,0.89,0.51,0.17,0.9999,0.0045,0.0078,-0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609679,6579,23296,1,4294880878,0.01295436709,-0.004484203994,1.074714224,0.1718873405,0,-0.8594367027,-19.103642,-17.486241,-6.469604,14,131072,0,0.9,0.51,0.18,0.9999,0.0045,0.0078,-0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609680,6579,23296,1,4294880878,0.00298946933,0.0084701631,1.031865164,0.1145915604,0.9167324829,-0.8594367027,-19.012091,-17.669343,-6.866325,14,131072,0,0.9,0.52,0.19,0.9999,0.0045,0.0078,-0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609681,6579,23296,1,4294880878,0,0.01793681598,1.047310755,0,0.9740282631,-0.6875493622,-18.951057,-17.272622,-6.957876,14,131072,0,0.91,0.52,0.2,0.9999,0.0045,0.008,-0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609682,6579,23296,1,4294880878,-0.02839995863,-0.001992979553,1.039338837,0,0.5156620216,-0.7448451424,-19.53088,-17.577792,-7.079944,14,131072,0,0.92,0.52,0.21,0.9999,0.0045,0.008,-0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609683,6579,23296,1,4294880878,-0.0338806524,0.01195787732,1.039837082,0,0.9740282631,-0.8594367027,-19.500363,-17.821928,-7.140978,14,131072,0,0.93,0.52,0.21,0.9999,0.0045,0.0081,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609684,6579,23296,1,4294880878,-0.02740346885,0.02690522397,1.036847612,-0.05729578018,0.3437746811,-0.7448451424,-19.22571,-17.974513,-7.293563,14,131072,0,0.93,0.52,0.22,0.9999,0.0045,0.0081,-0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609685,6579,23296,1,4294880878,-0.02740346885,0.01295436709,1.032363408,-0.1145915604,0.4583662415,-0.5729578018,-19.22571,-17.974513,-7.110461,14,131072,0,0.94,0.51,0.23,0.9999,0.0045,0.0082,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609686,6579,23296,1,4294880878,-0.03637187684,-0.01395085687,1.025886225,-0.1145915604,0.630253582,-0.3437746811,-19.073125,-18.035547,-7.263046,14,131072,0,0.94,0.51,0.23,0.9999,0.0045,0.0082,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609687,6579,23296,1,4294880878,-0.02291926486,-0.03188767285,1.031865164,0,-0.1145915604,-0.2864789009,-18.890023,-17.913479,-7.140978,14,131072,0,0.94,0.51,0.24,0.9999,0.0045,0.0082,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609688,6579,23296,1,4294880878,-0.03188767285,-0.02590873419,1.007949409,0.1145915604,0.6875493622,-0.5729578018,-18.981574,-17.69986,-7.446148,14,131072,0,0.95,0.51,0.24,0.9999,0.0045,0.0082,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609689,6579,23296,1,4294880878,-0.01843506087,-0.01096138754,1.019907286,0,0.2864789009,-0.2291831207,-18.951057,-17.547275,-7.110461,14,131072,0,0.95,0.51,0.25,0.9999,0.0044,0.0083,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609690,6579,23296,1,4294880878,-0.0004982448883,0.001494734665,0.9979845112,0.1145915604,-0.1145915604,-0.1718873405,-18.890023,-17.181071,-6.896842,14,131072,0,0.95,0.51,0.25,0.9999,0.0044,0.0083,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609691,6579,23296,1,4294880878,-0.02341750975,0.01345261198,0.9880196134,0.05729578018,1.031324043,-0.2291831207,-19.164676,-17.913479,-6.896842,14,131072,0,0.96,0.51,0.25,0.9999,0.0045,0.0084,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609692,6579,23296,1,4294880878,-0.009964897765,0.02192277508,1.005458185,0.1718873405,-0.5156620216,-0.1718873405,-18.859506,-17.364173,-7.140978,14,131072,0,0.96,0.51,0.25,0.9999,0.0045,0.0084,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609693,6579,23296,1,4294880878,-0.01544559154,0.007971918212,0.9730722668,0.1145915604,0.9167324829,-0.1718873405,-18.462785,-17.486241,-7.446148,14,131072,0,0.96,0.51,0.26,0.9999,0.0045,0.0084,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609694,6579,23296,1,4294880878,0.0004982448883,0.02242101997,0.9830371645,0,-0.2864789009,0.05729578018,-18.859506,-17.455724,-7.598733,14,131072,0,0.96,0.51,0.26,0.9999,0.0045,0.0084,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,609695,6579,23296,1,4294880878,-0.01096138754,0.007473673324,0.9685880628,0,0,0.1145915604,-18.828989,-17.486241,-7.415631,14,131072,0,0.96,0.51,0.25,0.9999,0.0045,0.0084,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609696,6579,23296,1,4294880878,-0.006975428436,0.00298946933,0.9775564708,0,-0.3437746811,0.05729578018,-19.103642,-17.425207,-7.537699,14,131072,0,0.96,0.51,0.25,0.9999,0.0045,0.0084,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609697,6579,23296,1,4294880878,-0.007971918212,-0.005978938659,0.963107369,-0.1718873405,0.3437746811,0.3437746811,-19.012091,-17.547275,-7.507182,14,131072,0,0.96,0.51,0.25,0.9999,0.0045,0.0084,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609698,6579,23296,1,4294880878,-0.002491224441,0.008968407989,0.9745670014,-0.05729578018,-0.9740282631,0.2864789009,-19.103642,-17.760894,-7.415631,14,131072,0,0.95,0.51,0.25,0.9999,0.0045,0.0083,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609699,6579,23296,1,4294880878,-0.02839995863,0.01594383642,0.9476617775,-0.1145915604,0.5729578018,0.2864789009,-18.828989,-17.669343,-7.446148,14,131072,0,0.95,0.51,0.24,0.9999,0.0044,0.0083,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609700,6579,23296,1,4294880878,-0.02690522397,-0.003985959106,0.9690863077,-0.1718873405,-0.8021409225,0.5156620216,-18.61537,-17.821928,-7.415631,14,131072,0,0.95,0.51,0.24,0.9999,0.0044,0.0083,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609701,6579,23296,1,4294880878,-0.02889820352,-0.01145963243,0.9486582673,-0.1718873405,0.05729578018,0.5156620216,-18.035547,-17.821928,-7.385114,14,131072,0,0.95,0.5,0.23,0.9999,0.0044,0.0083,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609702,6579,23296,1,4294880878,-0.0383648564,-0.01395085687,0.9591214099,-0.05729578018,-0.630253582,0.4583662415,-18.035547,-17.821928,-7.385114,14,131072,0,0.94,0.5,0.23,0.9999,0.0044,0.0082,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609703,6579,23296,1,4294880878,-0.02839995863,-0.01395085687,0.949654757,0,-0.3437746811,0.630253582,-18.554336,-17.882962,-7.659767,14,131072,0,0.94,0.5,0.22,0.9999,0.0044,0.0082,-0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609704,6579,23296,1,4294880878,-0.01345261198,-0.02690522397,0.9416828388,0,-0.4010704613,0.8021409225,-18.890023,-17.577792,-7.446148,14,131072,0,0.94,0.5,0.22,0.9999,0.0044,0.0082,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,609705,6579,23296,1,4294880878,-0.01494734665,-0.01594383642,0.9337109206,0,-0.5156620216,0.8594367027,-18.951057,-17.669343,-7.659767,14,131072,0,0.93,0.5,0.21,0.9999,0.0044,0.0081,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,609706,6579,23296,1,4294880878,-0.005978938659,-0.004982448883,0.9416828388,0.05729578018,-0.7448451424,0.8594367027,-19.164676,-18.096581,-7.446148,14,131072,0,0.92,0.5,0.2,0.9999,0.0043,0.0081,-0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,609707,6579,23296,1,4294880878,-0.0214245302,0.0084701631,0.9237460228,0,-0.05729578018,0.8021409225,-19.164676,-18.096581,-7.446148,14,131072,0,0.92,0.5,0.19,0.9999,0.0043,0.008,-0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,609708,6579,23296,1,4294880878,-0.006975428436,0.01992979553,0.9302232064,0,-0.9167324829,1.031324043,-18.798472,-17.669343,-7.873386,14,131072,0,0.91,0.5,0.18,0.9999,0.0043,0.008,-0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
