$GNIMU,553220,0.014,0.644,0.740,-0.02,-0.07,0.01,0.00
$GNIMU,553230,0.015,0.643,0.741,0.03,-0.07,-0.04,0.00
$GNIMU,553240,0.014,0.644,0.738,0.10,-0.07,-0.06,0.00
$GNIMU,553250,0.015,0.646,0.738,0.09,-0.06,0.00,0.00
$GNIMU,553260,0.013,0.643,0.737,0.06,-0.10,-0.01,0.00
$GNIMU,553270,0.015,0.644,0.740,0.00,-0.12,0.02,0.00
$GNIMU,553280,0.015,0.644,0.740,0.08,-0.08,0.07,0.00
$GNIMU,553290,0.014,0.644,0.739,0.09,-0.10,-0.04,0.00
$GNIMU,553300,0.014,0.642,0.739,-0.02,-0.08,-0.03,0.00
$GNIMU,553310,0.015,0.644,0.739,0.08,-0.08,-0.08,0.00
$GNPVT,553320,1,33,39.9056344,116.4574231,124.423,0.070,0.109,-0.147,4.26,2.75,12.58,0.10,0.08,0.11
$GNIMU,553320,0.014,0.644,0.740,0.01,-0.11,0.02,0.00
$GNIMU,553330,0.014,0.644,0.740,0.05,-0.09,-0.01,0.00
$GNIMU,553340,0.014,0.645,0.739,0.06,-0.08,-0.01,0.00
$GNIMU,553350,0.015,0.643,0.738,0.10,-0.13,-0.04,0.00
$GNIMU,553360,0.014,0.642,0.739,0.06,-0.08,-0.05,0.00
$GNIMU,553370,0.014,0.643,0.740,0.03,-0.07,-0.08,0.00
$GNIMU,553380,0.013,0.645,0.739,0.03,-0.06,-0.11,0.00
$GNIMU,553390,0.013,0.644,0.737,0.17,-0.02,-0.06,0.00
$GNIMU,553400,0.014,0.645,0.737,0.15,-0.05,-0.09,0.00
$GNPVT,553410,1,31,39.9056344,116.4574230,124.410,0.049,0.098,-0.152,4.26,2.75,12.58,0.10,0.08,0.11
$GNIMU,553410,0.013,0.642,0.739,0.05,-0.04,-0.02,0.00
$GNIMU,553420,0.014,0.644,0.738,-0.06,-0.11,-0.10,0.00
$GNIMU,553430,0.013,0.645,0.739,-0.02,-0.08,-0.05,0.00
$GNIMU,553440,0.014,0.643,0.738,0.00,-0.08,-0.05,0.00
$GNIMU,553450,0.015,0.644,0.738,-0.02,-0.05,-0.04,0.00
$GNIMU,553460,0.015,0.644,0.739,0.03,-0.13,-0.08,0.00
$GNIMU,553470,0.015,0.645,0.739,0.02,-0.08,-0.04,0.00
$GNIMU,553480,0.014,0.644,0.738,0.06,-0.05,-0.08,0.00
$GNIMU,553490,0.014,0.644,0.739,0.13,-0.08,0.01,0.00
$GNIMU,553500,0.014,0.644,0.739,0.08,-0.11,-0.05,0.00
$GNPVT,553510,1,31,39.9056343,116.4574229,124.406,0.018,0.060,-0.120,4.35,2.75,12.78,0.08,0.07,0.10
$GNIMU,553510,0.015,0.642,0.738,0.08,-0.06,-0.05,0.00
$GNIMU,553520,0.016,0.644,0.740,0.05,-0.05,0.01,0.00
$GNIMU,553530,0.014,0.645,0.738,0.00,-0.14,-0.05,0.00
$GNIMU,553540,0.015,0.643,0.739,0.11,-0.08,-0.03,0.00
$GNIMU,553550,0.014,0.646,0.738,0.11,-0.07,0.02,0.00
$GNIMU,553560,0.013,0.642,0.740,0.11,-0.12,-0.05,0.00
$GNIMU,553570,0.013,0.643,0.739,0.16,-0.05,-0.09,0.00
$GNIMU,553580,0.016,0.645,0.738,-0.04,-0.09,0.01,0.00
$GNIMU,553590,0.015,0.642,0.737,-0.01,-0.09,-0.02,0.00
$GNIMU,553600,0.016,0.644,0.738,0.10,-0.05,-0.03,0.00
$GNPVT,553610,1,29,39.9056343,116.4574228,124.406,0.018,0.053,-0.096,4.36,2.75,12.81,0.07,0.06,0.09
$GNIMU,553610,0.015,0.644,0.738,0.03,-0.04,-0.02,0.00
$GNIMU,553620,0.013,0.645,0.739,0.00,-0.08,-0.02,0.00
$GNIMU,553630,0.015,0.643,0.741,0.06,-0.09,-0.04,0.00
$GNIMU,553640,0.014,0.644,0.738,0.01,-0.08,-0.04,0.00
$GNIMU,553650,0.015,0.645,0.739,0.09,-0.11,-0.01,0.00
$GNIMU,553660,0.016,0.645,0.736,0.00,-0.12,0.00,0.00
$GNIMU,553670,0.013,0.645,0.740,0.05,-0.12,0.00,0.00
$GNIMU,553680,0.014,0.642,0.739,0.08,-0.07,-0.03,0.00
$GNIMU,553690,0.015,0.643,0.738,0.14,-0.08,-0.02,0.00
$GNIMU,553700,0.015,0.643,0.736,0.11,-0.08,-0.01,0.00
$GNPVT,553710,1,28,39.9056343,116.4574227,124.409,0.021,0.052,-0.082,4.37,2.82,12.92,0.07,0.06,0.08
$GNIMU,553710,0.014,0.644,0.737,-0.02,-0.09,-0.02,0.00
$GNIMU,553720,0.014,0.645,0.740,-0.05,-0.05,-0.01,0.00
$GNIMU,553730,0.013,0.645,0.740,0.08,-0.08,0.02,0.00
$GNIMU,553740,0.013,0.643,0.738,0.07,-0.14,-0.05,0.00
$GNIMU,553750,0.015,0.643,0.737,0.08,-0.05,-0.04,0.00
$GNIMU,553760,0.014,0.643,0.738,0.07,-0.04,-0.02,0.00
$GNIMU,553770,0.016,0.644,0.738,0.05,-0.08,0.01,0.00
$GNIMU,553780,0.015,0.646,0.740,0.02,-0.11,-0.02,0.00
$GNIMU,553790,0.016,0.644,0.739,0.09,-0.08,0.02,0.00
$GNIMU,553800,0.014,0.644,0.738,0.13,-0.11,-0.03,0.00
$GNPVT,553810,1,29,39.9056342,116.4574226,124.407,0.016,0.044,-0.076,4.37,2.80,12.92,0.07,0.05,0.08
$GNIMU,553810,0.015,0.642,0.738,0.11,-0.09,-0.04,0.00
$GNIMU,553820,0.016,0.643,0.739,0.04,-0.11,-0.05,0.00
$GNIMU,553830,0.014,0.645,0.739,0.05,-0.17,0.02,0.00
$GNIMU,553840,0.014,0.646,0.737,0.11,-0.09,0.00,0.00
$GNIMU,553850,0.014,0.645,0.739,0.08,0.00,-0.09,0.00
$GNIMU,553860,0.015,0.644,0.739,0.04,-0.03,-0.03,0.00
$GNIMU,553870,0.013,0.643,0.739,0.06,-0.04,0.00,0.00
$GNIMU,553880,0.012,0.643,0.739,0.07,-0.05,-0.02,0.00
$GNIMU,553890,0.015,0.644,0.738,0.11,-0.09,0.06,0.00
$GNIMU,553900,0.015,0.645,0.740,0.00,-0.03,-0.02,0.00
$GNPVT,553910,1,29,39.9056342,116.4574226,124.405,0.022,0.047,-0.071,4.38,2.82,12.96,0.06,0.05,0.07
$GNIMU,553910,0.013,0.644,0.739,0.03,-0.12,-0.05,0.00
$GNIMU,553920,0.015,0.643,0.740,0.05,-0.17,-0.03,0.00
$GNIMU,553930,0.013,0.646,0.739,0.14,-0.04,-0.03,0.00
$GNIMU,553940,0.014,0.645,0.739,0.04,-0.09,0.03,0.00
$GNIMU,553950,0.014,0.645,0.739,0.04,-0.06,0.00,0.00
$GNIMU,553960,0.013,0.643,0.739,0.04,-0.08,-0.04,0.00
$GNIMU,553970,0.013,0.644,0.739,0.08,-0.02,-0.06,0.00
$GNIMU,553980,0.015,0.645,0.739,0.07,0.02,0.04,0.00
$GNIMU,553990,0.015,0.644,0.739,0.11,-0.06,-0.08,0.00
$GNIMU,554000,0.015,0.643,0.739,0.10,-0.01,0.01,0.00
$GNPVT,554010,1,28,39.9056342,116.4574225,124.399,0.026,0.051,-0.071,4.39,2.82,12.98,0.06,0.05,0.07
$GNIMU,554010,0.015,0.645,0.739,0.18,-0.06,0.02,0.00
$GNIMU,554020,0.014,0.645,0.739,-0.07,-0.02,-0.05,0.00
$GNIMU,554030,0.015,0.645,0.738,-0.02,-0.05,0.00,0.00
$GNIMU,554040,0.013,0.641,0.740,0.05,-0.14,-0.03,0.00
$GNIMU,554050,0.014,0.644,0.738,0.09,-0.09,-0.03,0.00
$GNIMU,554060,0.014,0.644,0.739,0.01,-0.14,0.02,0.00
$GNIMU,554070,0.015,0.645,0.740,-0.02,-0.12,-0.04,0.00
$GNIMU,554080,0.014,0.645,0.740,0.04,-0.03,-0.02,0.00
$GNIMU,554090,0.014,0.642,0.739,0.02,-0.05,-0.04,0.00
$GNIMU,554100,0.013,0.645,0.737,0.06,-0.08,-0.02,0.00
$GNPVT,554110,1,29,39.9056342,116.4574224,124.391,0.027,0.055,-0.072,4.39,2.82,12.98,0.06,0.05,0.07
$GNIMU,554110,0.015,0.643,0.738,0.08,-0.06,-0.05,0.00
$GNIMU,554120,0.014,0.644,0.740,0.03,-0.09,-0.07,0.00
$GNIMU,554130,0.014,0.643,0.741,0.04,-0.07,-0.03,0.00
$GNIMU,554140,0.015,0.646,0.740,0.02,-0.03,-0.05,0.00
$GNIMU,554150,0.015,0.645,0.739,0.07,-0.12,-0.01,0.00
$GNIMU,554160,0.015,0.645,0.739,0.10,-0.03,-0.07,0.00
$GNIMU,554170,0.015,0.644,0.740,0.02,-0.09,-0.08,0.00
$GNIMU,554180,0.014,0.646,0.739,-0.03,-0.06,-0.08,0.00
$GNIMU,554190,0.014,0.645,0.739,0.06,-0.09,0.02,0.00
$GNIMU,554200,0.016,0.643,0.738,0.14,-0.05,-0.02,0.00
$GNPVT,554210,1,29,39.9056342,116.4574224,124.375,0.032,0.060,-0.080,4.40,2.82,13.00,0.06,0.05,0.07
$GNIMU,554210,0.014,0.643,0.734,0.10,-0.01,-0.05,0.00
$GNIMU,554220,0.015,0.644,0.739,0.08,-0.04,0.00,0.00
$GNIMU,554230,0.014,0.646,0.739,0.17,-0.03,-0.05,0.00
$GNIMU,554240,0.012,0.646,0.741,0.06,-0.07,-0.04,0.00
$GNIMU,554250,0.014,0.644,0.739,0.02,-0.14,-0.01,0.00
$GNIMU,554260,0.014,0.645,0.740,0.05,-0.11,-0.08,0.00
$GNIMU,554270,0.015,0.645,0.739,0.06,-0.14,-0.05,0.00
$GNIMU,554280,0.014,0.643,0.740,0.03,-0.05,0.02,0.00
$GNIMU,554290,0.014,0.644,0.740,0.10,-0.14,-0.03,0.00
$GNIMU,554300,0.012,0.645,0.738,0.05,-0.10,-0.04,0.00
$GNIMU,554310,0.014,0.644,0.736,-0.02,-0.02,-0.02,0.00
$GNPVT,554320,1,30,39.9056342,116.4574223,124.364,0.034,0.066,-0.083,4.31,2.74,12.68,0.06,0.05,0.06
$GNIMU,554320,0.015,0.643,0.738,-0.02,-0.09,-0.03,0.00
$GNIMU,554330,0.013,0.644,0.740,-0.01,-0.10,-0.03,0.00
$GNIMU,554340,0.014,0.645,0.738,0.05,-0.11,-0.04,0.00
$GNIMU,554350,0.015,0.643,0.740,0.00,-0.08,-0.06,0.00
$GNIMU,554360,0.014,0.646,0.737,0.12,-0.05,-0.07,0.00
$GNIMU,554370,0.013,0.643,0.740,0.06,-0.08,-0.02,0.00
$GNIMU,554380,0.012,0.645,0.739,0.00,-0.06,-0.01,0.00
$GNIMU,554390,0.013,0.644,0.740,-0.01,-0.08,-0.06,0.00
$GNIMU,554400,0.016,0.645,0.740,0.03,-0.03,0.02,0.00
$GNPVT,554410,1,31,39.9056342,116.4574223,124.350,0.037,0.070,-0.088,4.31,2.74,12.67,0.06,0.05,0.06
$GNIMU,554410,0.014,0.645,0.738,0.04,-0.11,-0.02,0.00
$GNIMU,554420,0.014,0.643,0.737,-0.10,-0.06,-0.02,0.00
$GNIMU,554430,0.014,0.643,0.740,0.00,-0.09,-0.04,0.00
$GNIMU,554440,0.013,0.645,0.740,0.11,-0.07,-0.02,0.00
$GNIMU,554450,0.014,0.646,0.739,0.14,-0.09,0.02,0.00
$GNIMU,554460,0.014,0.644,0.738,0.17,-0.05,0.00,0.00
$GNIMU,554470,0.015,0.642,0.739,0.07,-0.09,-0.06,0.00
$GNIMU,554480,0.014,0.644,0.739,0.05,-0.08,-0.02,0.00
$GNIMU,554490,0.013,0.646,0.740,0.08,-0.08,-0.07,0.00
$GNIMU,554500,0.015,0.645,0.740,0.08,-0.03,-0.02,0.00
$GNIMU,554510,0.014,0.646,0.740,0.08,-0.12,-0.08,0.00
$GNPVT,554520,1,30,39.9056341,116.4574221,124.347,0.031,0.063,-0.084,4.31,2.74,12.67,0.05,0.05,0.06
$GNIMU,554520,0.015,0.644,0.739,0.05,-0.08,-0.02,0.00
$GNIMU,554530,0.015,0.643,0.737,0.15,-0.06,-0.03,0.00
$GNIMU,554540,0.014,0.644,0.739,0.10,-0.05,-0.05,0.00
$GNIMU,554550,0.016,0.645,0.740,0.01,-0.08,0.03,0.00
$GNIMU,554560,0.013,0.646,0.741,0.04,-0.05,-0.08,0.00
$GNIMU,554570,0.013,0.642,0.740,0.16,-0.05,-0.03,0.00
$GNIMU,554580,0.015,0.643,0.739,0.11,-0.07,-0.04,0.00
$GNIMU,554590,0.014,0.643,0.738,0.05,-0.08,-0.05,0.00
$GNIMU,554600,0.015,0.643,0.739,0.05,0.02,0.04,0.00
$GNPVT,554610,1,30,39.9056341,116.4574220,124.356,0.033,0.064,-0.075,4.32,2.81,12.79,0.05,0.05,0.06
$GNIMU,554610,0.015,0.646,0.740,0.02,-0.08,-0.02,0.00
$GNIMU,554620,0.014,0.643,0.740,0.08,-0.05,-0.03,0.00
$GNIMU,554630,0.012,0.643,0.737,0.09,-0.08,0.00,0.00
$GNIMU,554640,0.013,0.642,0.739,0.00,-0.06,-0.05,0.00
$GNIMU,554650,0.013,0.644,0.738,0.08,-0.05,-0.07,0.00
$GNIMU,554660,0.014,0.646,0.740,0.11,0.03,0.03,0.00
$GNIMU,554670,0.013,0.644,0.740,0.02,-0.01,0.02,0.00
$GNIMU,554680,0.014,0.645,0.740,0.07,-0.01,0.00,0.00
$GNIMU,554690,0.014,0.643,0.740,0.02,-0.09,-0.05,0.00
$GNIMU,554700,0.015,0.644,0.738,0.08,-0.05,0.02,0.00
$GNPVT,554710,1,30,39.9056340,116.4574219,124.362,0.031,0.057,-0.067,4.31,2.77,12.71,0.05,0.04,0.06
$GNIMU,554710,0.014,0.643,0.739,0.09,-0.05,0.00,0.00
$GNIMU,554720,0.015,0.646,0.740,0.02,-0.09,-0.03,0.00
$GNIMU,554730,0.014,0.646,0.740,0.06,-0.11,0.00,0.00
$GNIMU,554740,0.014,0.643,0.740,0.01,-0.15,-0.08,0.00
$GNIMU,554750,0.014,0.643,0.737,0.03,-0.05,-0.04,0.00
$GNIMU,554760,0.013,0.644,0.737,0.02,-0.05,-0.05,0.00
$GNIMU,554770,0.016,0.645,0.740,-0.01,-0.05,-0.05,0.00
$GNIMU,554780,0.014,0.646,0.740,-0.04,-0.15,-0.02,0.00
$GNIMU,554790,0.015,0.646,0.739,0.14,-0.16,-0.04,0.00
$GNIMU,554800,0.014,0.643,0.737,0.06,-0.08,0.00,0.00
$GNPVT,554810,1,30,39.9056339,116.4574218,124.373,0.030,0.053,-0.056,4.31,2.81,12.77,0.08,0.07,0.06
$GNIMU,554810,0.015,0.644,0.738,0.12,-0.02,-0.02,0.00
$GNIMU,554820,0.014,0.643,0.739,-0.03,-0.08,-0.03,0.00
$GNIMU,554830,0.014,0.644,0.739,0.10,-0.05,0.00,0.00
$GNIMU,554840,0.014,0.646,0.740,0.01,-0.07,-0.07,0.00
$GNIMU,554850,0.015,0.645,0.741,0.00,-0.04,-0.04,0.00
$GNIMU,554860,0.014,0.644,0.739,0.02,-0.07,-0.02,0.00
$GNIMU,554870,0.012,0.642,0.739,0.09,-0.02,-0.06,0.00
$GNIMU,554880,0.014,0.644,0.738,-0.01,-0.10,-0.02,0.00
$GNIMU,554890,0.014,0.644,0.740,0.02,-0.11,-0.07,0.00
$GNIMU,554900,0.015,0.645,0.740,0.05,-0.10,-0.02,0.00
$GNPVT,554910,1,30,39.9056338,116.4574216,124.378,0.063,0.043,-0.043,4.30,2.73,12.65,0.24,0.25,0.06
$GNIMU,554910,0.015,0.644,0.740,0.08,-0.03,0.00,0.00
$GNIMU,554920,0.014,0.643,0.738,0.16,-0.08,-0.05,0.00
$GNIMU,554930,0.013,0.643,0.739,0.06,-0.13,-0.01,0.00
$GNIMU,554940,0.013,0.643,0.739,0.01,-0.15,-0.05,0.00
$GNIMU,554950,0.014,0.646,0.740,0.00,-0.12,0.02,0.00
$GNIMU,554960,0.014,0.646,0.740,0.02,-0.08,-0.05,0.00
$GNIMU,554970,0.016,0.644,0.738,0.08,-0.08,-0.06,0.00
$GNIMU,554980,0.015,0.644,0.738,0.06,-0.05,-0.05,0.00
$GNIMU,554990,0.014,0.644,0.738,0.05,-0.05,0.01,0.00
$GNIMU,555000,0.015,0.644,0.740,0.05,-0.05,-0.05,0.00
$GNPVT,555010,1,30,39.9056338,116.4574216,124.373,0.005,0.002,-0.040,4.31,2.77,12.63,0.26,0.21,0.06
$GNIMU,555010,0.013,0.645,0.740,0.10,-0.05,-0.04,0.00
$GNIMU,555020,0.015,0.644,0.738,0.05,-0.08,-0.06,0.00
$GNIMU,555030,0.014,0.643,0.739,0.19,-0.03,-0.02,0.00
$GNIMU,555040,0.014,0.643,0.738,0.01,-0.12,-0.05,0.00
$GNIMU,555050,0.014,0.644,0.740,-0.08,-0.08,-0.02,0.00
$GNIMU,555060,0.014,0.645,0.739,0.01,0.02,0.06,0.00
$GNIMU,555070,0.013,0.645,0.739,0.02,-0.06,-0.04,0.00
$GNIMU,555080,0.015,0.646,0.739,0.06,-0.05,-0.02,0.00
$GNIMU,555090,0.014,0.645,0.740,-0.05,-0.16,-0.02,0.00
$GNIMU,555100,0.014,0.644,0.737,0.01,-0.02,-0.10,0.00
$GNPVT,555110,1,30,39.9056339,116.4574216,124.370,0.074,0.058,-0.040,4.32,2.77,12.73,0.12,0.10,0.06
$GNIMU,555110,0.014,0.644,0.740,0.08,-0.05,0.03,0.00
$GNIMU,555120,0.013,0.643,0.739,0.13,-0.05,-0.04,0.00
$GNIMU,555130,0.014,0.645,0.740,-0.02,-0.08,-0.04,0.00
$GNIMU,555140,0.014,0.645,0.740,-0.01,-0.08,-0.07,0.00
$GNIMU,555150,0.015,0.645,0.741,0.04,-0.04,-0.05,0.00
$GNIMU,555160,0.013,0.644,0.739,0.02,-0.05,-0.04,0.00
$GNIMU,555170,0.014,0.644,0.738,0.04,-0.05,-0.05,0.00
$GNIMU,555180,0.013,0.644,0.738,0.07,-0.11,-0.01,0.00
$GNIMU,555190,0.014,0.646,0.740,-0.03,-0.08,-0.02,0.00
$GNIMU,555200,0.014,0.643,0.740,0.01,-0.15,-0.06,0.00
$GNPVT,555210,1,31,39.9056341,116.4574218,124.367,0.105,0.092,-0.042,4.31,2.78,12.64,0.10,0.09,0.06
$GNIMU,555210,0.014,0.644,0.739,0.08,-0.08,-0.03,0.00
$GNIMU,555220,0.012,0.643,0.737,-0.01,-0.07,-0.04,0.00
$GNIMU,555230,0.014,0.645,0.736,0.16,-0.02,-0.02,0.00
$GNIMU,555240,0.014,0.645,0.739,0.05,-0.06,0.00,0.00
$GNIMU,555250,0.014,0.645,0.740,0.02,-0.02,0.02,0.00
$GNIMU,555260,0.015,0.645,0.740,0.09,-0.10,0.02,0.00
$GNIMU,555270,0.014,0.643,0.737,0.17,-0.08,0.05,0.00
$GNIMU,555280,0.014,0.645,0.738,0.05,-0.09,0.01,0.00
$GNIMU,555290,0.015,0.643,0.740,0.05,-0.07,0.00,0.00
$GNIMU,555300,0.015,0.645,0.741,0.03,-0.07,-0.08,0.00
$GNIMU,555310,0.015,0.644,0.739,0.06,-0.06,-0.07,0.00
$GNPVT,555320,1,30,39.9056343,116.4574220,124.369,0.117,0.107,-0.039,4.38,2.81,13.11,0.09,0.08,0.06
$GNIMU,555320,0.013,0.644,0.738,0.18,-0.04,-0.06,0.00
$GNIMU,555330,0.014,0.643,0.738,0.08,-0.05,-0.08,0.00
$GNIMU,555340,0.015,0.645,0.738,0.02,-0.08,-0.01,0.00
$GNIMU,555350,0.013,0.646,0.740,0.04,-0.04,-0.05,0.00
$GNIMU,555360,0.015,0.644,0.738,0.02,-0.03,-0.04,0.00
$GNIMU,555370,0.013,0.643,0.739,0.11,-0.05,-0.04,0.00
$GNIMU,555380,0.014,0.644,0.738,0.11,-0.05,-0.05,0.00
$GNIMU,555390,0.014,0.645,0.740,0.00,-0.07,-0.04,0.00
$GNIMU,555400,0.015,0.644,0.740,0.02,-0.11,0.02,0.00
$GNPVT,555410,1,30,39.9056344,116.4574222,124.356,0.111,0.100,-0.046,4.38,2.82,13.11,0.09,0.07,0.06
$GNIMU,555410,0.014,0.646,0.740,0.05,-0.11,0.02,0.00
$GNIMU,555420,0.015,0.646,0.739,0.12,-0.10,-0.05,0.00
$GNIMU,555430,0.015,0.645,0.738,0.07,-0.12,-0.01,0.00
$GNIMU,555440,0.014,0.645,0.740,-0.14,-0.06,-0.05,0.00
$GNIMU,555450,0.015,0.645,0.739,-0.04,-0.10,-0.02,0.00
$GNIMU,555460,0.016,0.644,0.739,0.16,0.00,0.02,0.00
$GNIMU,555470,0.014,0.646,0.739,0.09,-0.02,0.03,0.00
$GNIMU,555480,0.014,0.644,0.739,0.09,-0.02,-0.01,0.00
$GNIMU,555490,0.016,0.645,0.740,-0.02,-0.07,-0.02,0.00
$GNIMU,555500,0.014,0.644,0.740,0.01,0.01,-0.06,0.00
$GNIMU,555510,0.015,0.644,0.737,0.02,-0.12,-0.02,0.00
$GNPVT,555520,1,31,39.9056345,116.4574223,124.358,0.085,0.083,-0.041,4.38,2.82,13.11,0.08,0.07,0.06
$GNIMU,555520,0.015,0.644,0.738,0.02,-0.16,0.00,0.00
$GNIMU,555530,0.015,0.644,0.738,0.18,-0.07,0.03,0.00
$GNIMU,555540,0.016,0.645,0.739,0.05,-0.08,0.07,0.00
$GNIMU,555550,0.015,0.644,0.740,0.09,-0.09,-0.02,0.00
$GNIMU,555560,0.012,0.643,0.738,0.08,-0.07,-0.06,0.00
$GNIMU,555570,0.015,0.644,0.740,0.10,-0.05,-0.01,0.00
$GNIMU,555580,0.013,0.643,0.738,0.06,-0.11,-0.04,0.00
$GNIMU,555590,0.013,0.646,0.740,0.02,-0.06,-0.02,0.00
$GNIMU,555600,0.014,0.645,0.740,-0.04,-0.06,-0.03,0.00
$GNPVT,555610,1,33,39.9056346,116.4574225,124.365,0.084,0.063,-0.034,4.29,2.71,12.48,0.08,0.07,0.06
$GNIMU,555610,0.015,0.645,0.740,0.04,-0.10,0.03,0.00
$GNIMU,555620,0.015,0.644,0.738,0.11,-0.06,0.01,0.00
$GNIMU,555630,0.013,0.643,0.736,0.08,-0.12,-0.02,0.00
$GNIMU,555640,0.015,0.644,0.739,0.01,-0.12,0.02,0.00
$GNIMU,555650,0.014,0.644,0.739,-0.01,-0.14,-0.02,0.00
$GNIMU,555660,0.015,0.646,0.739,0.05,-0.13,0.00,0.00
$GNIMU,555670,0.014,0.644,0.737,0.11,-0.13,-0.04,0.00
$GNIMU,555680,0.016,0.642,0.738,0.11,-0.08,-0.07,0.00
$GNIMU,555690,0.015,0.643,0.740,0.04,0.04,-0.06,0.00
$GNIMU,555700,0.014,0.645,0.739,0.05,-0.07,0.00,0.00
$GNPVT,555710,1,33,39.9056347,116.4574225,124.365,0.071,0.052,-0.031,4.29,2.71,12.48,0.08,0.07,0.05
$GNIMU,555710,0.016,0.645,0.739,0.14,-0.11,-0.02,0.00
$GNIMU,555720,0.015,0.645,0.739,0.15,0.02,0.02,0.00
$GNIMU,555730,0.013,0.643,0.739,0.05,-0.08,-0.04,0.00
$GNIMU,555740,0.013,0.643,0.739,0.06,-0.03,0.00,0.00
$GNIMU,555750,0.015,0.643,0.737,0.01,-0.04,-0.02,0.00
$GNIMU,555760,0.015,0.643,0.740,0.08,-0.14,0.00,0.00
$GNIMU,555770,0.014,0.644,0.740,0.11,-0.02,-0.04,0.00
$GNIMU,555780,0.014,0.646,0.740,0.03,-0.10,-0.07,0.00
$GNIMU,555790,0.015,0.644,0.740,-0.01,-0.07,0.00,0.00
$GNIMU,555800,0.014,0.643,0.739,0.11,-0.02,-0.02,0.00
$GNPVT,555810,1,33,39.9056349,116.4574226,124.362,0.065,0.049,-0.031,4.21,2.79,12.43,0.08,0.07,0.05
$GNIMU,555810,0.013,0.642,0.739,0.06,-0.03,-0.06,0.00
$GNIMU,555820,0.013,0.644,0.737,-0.02,-0.08,0.02,0.00
$GNIMU,555830,0.014,0.646,0.738,0.05,-0.08,-0.06,0.00
$GNIMU,555840,0.014,0.646,0.740,0.05,-0.08,0.05,0.00
$GNIMU,555850,0.013,0.643,0.740,0.05,-0.08,-0.02,0.00
$GNIMU,555860,0.015,0.643,0.739,0.04,-0.18,-0.06,0.00
$GNIMU,555870,0.015,0.645,0.740,0.11,-0.04,0.02,0.00
$GNIMU,555880,0.013,0.645,0.739,-0.01,-0.07,0.05,0.00
$GNIMU,555890,0.014,0.646,0.740,-0.05,-0.04,-0.07,0.00
$GNIMU,555900,0.016,0.646,0.740,0.02,-0.04,0.02,0.00
$GNPVT,555910,1,30,39.9056350,116.4574226,124.353,0.052,0.040,-0.034,4.25,2.90,12.69,0.08,0.07,0.05
$GNIMU,555910,0.014,0.642,0.737,0.16,-0.06,-0.09,0.00
$GNIMU,555920,0.015,0.641,0.737,0.12,-0.11,-0.05,0.00
$GNIMU,555930,0.015,0.642,0.737,0.03,-0.10,-0.01,0.00
$GNIMU,555940,0.014,0.645,0.740,0.01,-0.01,-0.02,0.00
$GNIMU,555950,0.014,0.646,0.741,-0.05,-0.11,0.00,0.00
$GNIMU,555960,0.015,0.645,0.738,0.08,-0.10,-0.07,0.00
$GNIMU,555970,0.015,0.644,0.739,0.14,-0.10,-0.02,0.00
$GNIMU,555980,0.015,0.642,0.738,0.01,-0.10,-0.05,0.00
$GNIMU,555990,0.014,0.644,0.740,0.00,-0.02,-0.03,0.00
$GNIMU,556000,0.012,0.644,0.743,0.05,-0.12,0.04,0.00
$GNPVT,556010,1,34,39.9056351,116.4574227,124.348,0.056,0.052,-0.033,4.22,2.79,12.45,0.08,0.07,0.05
$GNIMU,556010,0.015,0.644,0.739,0.09,-0.13,-0.04,0.00
$GNIMU,556020,0.014,0.644,0.737,0.11,-0.09,-0.08,0.00
$GNIMU,556030,0.014,0.644,0.735,0.04,-0.16,-0.04,0.00
$GNIMU,556040,0.013,0.645,0.739,-0.06,-0.05,-0.05,0.00
$GNIMU,556050,0.014,0.646,0.740,-0.02,-0.11,-0.03,0.00
$GNIMU,556060,0.014,0.646,0.742,0.01,-0.10,-0.08,0.00
$GNIMU,556070,0.014,0.644,0.739,0.18,-0.07,0.02,0.00
$GNIMU,556080,0.014,0.643,0.737,0.15,0.00,-0.04,0.00
$GNIMU,556090,0.014,0.643,0.740,0.02,-0.06,0.01,0.00
$GNIMU,556100,0.014,0.644,0.739,0.02,-0.05,-0.07,0.00
$GNPVT,556110,1,31,39.9056353,116.4574227,124.339,0.059,0.062,-0.034,4.21,2.87,12.59,0.08,0.07,0.05
$GNIMU,556110,0.014,0.645,0.740,0.00,-0.09,-0.02,0.00
$GNIMU,556120,0.015,0.645,0.739,0.11,-0.05,-0.02,0.00
$GNIMU,556130,0.013,0.646,0.740,0.05,-0.03,-0.01,0.00
$GNIMU,556140,0.014,0.645,0.740,0.01,-0.13,0.04,0.00
$GNIMU,556150,0.015,0.645,0.739,0.11,-0.05,0.05,0.00
$GNIMU,556160,0.015,0.644,0.738,0.06,-0.09,-0.06,0.00
$GNIMU,556170,0.016,0.644,0.738,0.09,-0.06,0.02,0.00
$GNIMU,556180,0.015,0.644,0.738,0.02,-0.10,-0.02,0.00
$GNIMU,556190,0.014,0.643,0.740,0.05,-0.06,0.01,0.00
$GNIMU,556200,0.013,0.643,0.740,0.05,-0.11,-0.04,0.00
$GNPVT,556210,1,31,39.9056354,116.4574228,124.333,0.133,0.119,-0.050,4.21,2.87,12.59,0.13,0.12,0.12
$GNIMU,556210,0.014,0.644,0.738,0.03,-0.08,0.01,0.00
$GNIMU,556220,0.015,0.643,0.738,0.14,-0.08,0.00,0.00
