-180.146, -169.604, 14.109, 30.904
-180.143, -169.839, 14.098, 30.921
-180.140, -170.074, 14.086, 30.938
-180.137, -170.308, 14.074, 30.955
-180.134, -170.543, 14.062, 30.972
-180.131, -170.777, 14.050, 30.989
-180.128, -171.011, 14.039, 31.006
-180.125, -171.245, 14.027, 31.023
-180.122, -171.478, 14.015, 31.040
-180.119, -171.712, 14.003, 31.057
-180.116, -171.945, 13.992, 31.074
-180.113, -172.178, 13.980, 31.091
-180.110, -172.411, 13.968, 31.108
-180.107, -172.643, 13.957, 31.125
-180.104, -172.876, 13.945, 31.142
-180.101, -173.108, 13.933, 31.159
-180.098, -173.340, 13.921, 31.176
-180.095, -173.572, 13.910, 31.193
-180.091, -173.803, 13.898, 31.210
-180.088, -174.035, 13.887, 31.227
-180.085, -174.266, 13.875, 31.244
-180.082, -174.497, 13.863, 31.261
-180.079, -174.728, 13.852, 31.278
-180.076, -174.959, 13.840, 31.295
-180.073, -175.189, 13.829, 31.312
-180.070, -175.419, 13.817, 31.329
-180.066, -175.649, 13.805, 31.346
-180.063, -175.879, 13.794, 31.363
-180.060, -176.109, 13.782, 31.380
-180.057, -176.338, 13.771, 31.397
-180.054, -176.568, 13.759, 31.414
-180.051, -176.797, 13.748, 31.431
-180.047, -177.026, 13.736, 31.448
-180.044, -177.254, 13.725, 31.465
-180.041, -177.483, 13.713, 31.482
-180.038, -177.711, 13.702, 31.499
-180.035, -177.939, 13.691, 31.516
-180.031, -178.167, 13.679, 31.533
-180.028, -178.395, 13.668, 31.550
-180.025, -178.623, 13.656, 31.567
-180.021, -178.850, 13.644, 31.584
-180.018, -179.077, 13.633, 31.601
-180.015, -179.304, 13.622, 31.618
-180.012, -179.531, 13.610, 31.635
-180.008, -179.758, 13.599, 31.652
-180.005, -179.984, 13.588, 31.669
-180.002, -180.210, 13.576, 31.686
-179.998, -180.437, 13.565, 31.703
-179.995, -180.662, 13.554, 31.720
-179.991, -180.888, 13.542, 31.737
-179.988, -181.114, 13.531, 31.754
-179.985, -181.339, 13.520, 31.771
-179.981, -181.564, 13.509, 31.788
-179.978, -181.789, 13.497, 31.805
-179.974, -182.014, 13.486, 31.822
-179.971, -182.238, 13.474, 31.839
-179.967, -182.463, 13.463, 31.856
-179.964, -182.687, 13.452, 31.873
-179.960, -182.911, 13.441, 31.890
-179.957, -183.135, 13.429, 31.907
-179.953, -183.358, 13.418, 31.924
-179.950, -183.582, 13.407, 31.941
-179.946, -183.805, 13.396, 31.958
-179.942, -184.028, 13.385, 31.975
-179.939, -184.251, 13.374, 31.992
-179.935, -184.473, 13.362, 32.009
-179.932, -184.696, 13.351, 32.026
-179.928, -184.918, 13.340, 32.043
-179.924, -185.140, 13.329, 32.060
-179.920, -185.362, 13.318, 32.077
-179.917, -185.584, 13.307, 32.094
-179.913, -185.806, 13.295, 32.111
-179.909, -186.027, 13.284, 32.128
-179.905, -186.248, 13.273, 32.145
-179.901, -186.469, 13.262, 32.162
-179.897, -186.690, 13.251, 32.179
-179.892, -186.911, 13.240, 32.196
-179.888, -187.131, 13.229, 32.213
-179.884, -187.351, 13.218, 32.230
-179.879, -187.571, 13.207, 32.247
-179.874, -187.791, 13.196, 32.264
-179.870, -188.011, 13.185, 32.281
-179.865, -188.230, 13.174, 32.298
-179.859, -188.450, 13.163, 32.315
-179.854, -188.669, 13.152, 32.332
-179.849, -188.888, 13.141, 32.349
-179.843, -189.107, 13.130, 32.366
-179.837, -189.325, 13.119, 32.383
-179.831, -189.543, 13.108, 32.400
-179.825, -189.762, 13.097, 32.417
-179.818, -189.980, 13.086, 32.434
-179.812, -190.197, 13.075, 32.451
-179.805, -190.415, 13.064, 32.468
-179.797, -190.633, 13.053, 32.485
-179.790, -190.850, 13.042, 32.502
-179.782, -191.067, 13.032, 32.519
-179.774, -191.284, 13.021, 32.536
-179.765, -191.500, 13.010, 32.553
-179.756, -191.717, 12.999, 32.570
-179.747, -191.933, 12.988, 32.587
-179.738, -192.149, 12.977, 32.604
-179.728, -192.365, 12.966, 32.621
-179.717, -192.581, 12.955, 32.638
-179.706, -192.796, 12.945, 32.655
-179.695, -193.011, 12.934, 32.672
-179.684, -193.226, 12.923, 32.689
-179.672, -193.441, 12.912, 32.706
-179.659, -193.656, 12.902, 32.723
-179.646, -193.870, 12.891, 32.740
-179.633, -194.084, 12.880, 32.757
-179.619, -194.298, 12.869, 32.774
-179.604, -194.512, 12.858, 32.791
-179.589, -194.726, 12.848, 32.808
-179.574, -194.939, 12.837, 32.825
-179.558, -195.152, 12.826, 32.842
-179.542, -195.365, 12.815, 32.859
-179.525, -195.578, 12.805, 32.876
-179.507, -195.790, 12.794, 32.893
-179.489, -196.003, 12.783, 32.910
-179.470, -196.215, 12.772, 32.927
-179.451, -196.426, 12.762, 32.944
-179.431, -196.638, 12.752, 32.961
-179.410, -196.849, 12.746, 32.978
-179.389, -197.061, 12.742, 32.995
-179.367, -197.272, 12.742, 33.012
-179.345, -197.483, 12.744, 33.029
-179.321, -197.694, 12.748, 33.046
-179.298, -197.906, 12.755, 33.063
-179.273, -198.117, 12.764, 33.080
-179.248, -198.328, 12.775, 33.097
-179.222, -198.540, 12.788, 33.114
-179.195, -198.752, 12.803, 33.131
-179.168, -198.964, 12.820, 33.148
-179.139, -199.176, 12.838, 33.165
-179.110, -199.389, 12.858, 33.182
-179.081, -199.601, 12.880, 33.199
-179.050, -199.814, 12.902, 33.216
-179.019, -200.028, 12.926, 33.233
-178.987, -200.241, 12.951, 33.250
-178.954, -200.455, 12.978, 33.267
-178.920, -200.669, 13.005, 33.284
-178.886, -200.884, 13.034, 33.301
-178.850, -201.099, 13.063, 33.318
-178.814, -201.314, 13.094, 33.335
-178.777, -201.530, 13.125, 33.352
-178.739, -201.746, 13.157, 33.369
-178.700, -201.962, 13.189, 33.386
-178.660, -202.179, 13.222, 33.403
-178.620, -202.396, 13.254, 33.420
-178.578, -202.614, 13.286, 33.437
-178.536, -202.832, 13.317, 33.454
-178.492, -203.050, 13.347, 33.471
-178.448, -203.269, 13.377, 33.488
-178.403, -203.487, 13.406, 33.505
-178.357, -203.707, 13.435, 33.522
-178.309, -203.926, 13.464, 33.539
-178.262, -204.146, 13.492, 33.556
-178.213, -204.366, 13.520, 33.573
-178.163, -204.586, 13.548, 33.590
-178.112, -204.806, 13.576, 33.607
-178.060, -205.027, 13.603, 33.624
-178.008, -205.248, 13.630, 33.641
-177.954, -205.469, 13.657, 33.658
-177.900, -205.690, 13.683, 33.675
-177.844, -205.912, 13.710, 33.692
-177.788, -206.134, 13.736, 33.709
-177.730, -206.356, 13.762, 33.726
-177.672, -206.578, 13.787, 33.743
-177.613, -206.800, 13.813, 33.760
-177.552, -207.023, 13.838, 33.777
-177.491, -207.245, 13.864, 33.794
-177.429, -207.468, 13.889, 33.811
-177.366, -207.691, 13.915, 33.828
-177.302, -207.914, 13.940, 33.845
-177.237, -208.138, 13.965, 33.862
-177.171, -208.361, 13.990, 33.879
-177.104, -208.585, 14.015, 33.896
-177.036, -208.809, 14.040, 33.913
-176.967, -209.033, 14.065, 33.930
-176.897, -209.257, 14.089, 33.947
-176.826, -209.481, 14.114, 33.964
-176.755, -209.705, 14.138, 33.981
-176.682, -209.930, 14.163, 33.998
-176.609, -210.154, 14.187, 34.015
-176.534, -210.379, 14.212, 34.032
-176.458, -210.604, 14.236, 34.049
-176.382, -210.829, 14.261, 34.066
-176.305, -211.054, 14.285, 34.083
-176.226, -211.279, 14.309, 34.100
-176.147, -211.504, 14.334, 34.117
-176.067, -211.729, 14.359, 34.134
-175.986, -211.955, 14.383, 34.151
-175.904, -212.180, 14.408, 34.168
-175.821, -212.406, 14.432, 34.185
-175.737, -212.632, 14.456, 34.202
-175.652, -212.858, 14.480, 34.219
-175.567, -213.084, 14.505, 34.236
-175.480, -213.310, 14.529, 34.253
-175.393, -213.536, 14.553, 34.270
-175.304, -213.762, 14.578, 34.287
-175.215, -213.988, 14.603, 34.304
-175.125, -214.215, 14.627, 34.321
-175.034, -214.441, 14.652, 34.338
-174.942, -214.668, 14.676, 34.355
-174.849, -214.894, 14.701, 34.372
-174.756, -215.121, 14.725, 34.389
-174.661, -215.348, 14.750, 34.406
-174.566, -215.575, 14.774, 34.423
-174.470, -215.802, 14.799, 34.440
-174.372, -216.029, 14.824, 34.457
-174.275, -216.256, 14.849, 34.474
-174.176, -216.483, 14.873, 34.491
-174.076, -216.711, 14.898, 34.508
-173.976, -216.938, 14.923, 34.525
-173.875, -217.166, 14.947, 34.542
-173.773, -217.393, 14.972, 34.559
-173.670, -217.621, 14.997, 34.576
-173.566, -217.849, 15.022, 34.593
-173.462, -218.077, 15.047, 34.610
-173.357, -218.305, 15.072, 34.627
-173.251, -218.533, 15.097, 34.644
-173.144, -218.761, 15.122, 34.661
-173.036, -218.989, 15.147, 34.678
-172.928, -219.218, 15.172, 34.695
-172.819, -219.446, 15.197, 34.712
-172.709, -219.675, 15.222, 34.729
-172.598, -219.904, 15.248, 34.746
-172.487, -220.132, 15.273, 34.763
-172.375, -220.361, 15.298, 34.780
-172.262, -220.590, 15.324, 34.797
-172.149, -220.820, 15.349, 34.814
-172.034, -221.049, 15.374, 34.831
-171.919, -221.278, 15.400, 34.848
-171.804, -221.508, 15.425, 34.865
-171.687, -221.737, 15.451, 34.882
-171.570, -221.967, 15.477, 34.899
-171.452, -222.197, 15.502, 34.916
-171.334, -222.427, 15.528, 34.933
-171.215, -222.657, 15.554, 34.950
-171.095, -222.888, 15.579, 34.967
-170.974, -223.118, 15.605, 34.984
-170.853, -223.349, 15.631, 35.001
-170.731, -223.579, 15.657, 35.018
-170.609, -223.810, 15.683, 35.035
-170.486, -224.041, 15.709, 35.052
-170.362, -224.272, 15.735, 35.069
-170.238, -224.504, 15.761, 35.086
-170.113, -224.735, 15.787, 35.103
-169.987, -224.967, 15.813, 35.120
-169.861, -225.199, 15.839, 35.137
-169.734, -225.431, 15.865, 35.154
-169.606, -225.663, 15.892, 35.171
-169.478, -225.895, 15.918, 35.188
-169.349, -226.127, 15.944, 35.205
-169.220, -226.360, 15.971, 35.222
-169.090, -226.593, 15.997, 35.239
-168.960, -226.826, 16.024, 35.256
-168.829, -227.059, 16.051, 35.273
-168.697, -227.292, 16.077, 35.290
-168.565, -227.526, 16.104, 35.307
-168.432, -227.760, 16.131, 35.324
-168.299, -227.994, 16.157, 35.341
-168.165, -228.228, 16.184, 35.358
-168.031, -228.462, 16.211, 35.375
-167.896, -228.697, 16.238, 35.392
-167.760, -228.932, 16.265, 35.409
-167.624, -229.167, 16.292, 35.426
-167.488, -229.402, 16.319, 35.443
-167.351, -229.637, 16.346, 35.460
-167.213, -229.873, 16.373, 35.477
-167.075, -230.109, 16.400, 35.494
-166.936, -230.345, 16.427, 35.511
-166.797, -230.581, 16.454, 35.528
-166.658, -230.818, 16.482, 35.545
-166.518, -231.055, 16.509, 35.562
-166.377, -231.292, 16.537, 35.579
-166.236, -231.529, 16.564, 35.596
-166.094, -231.767, 16.591, 35.613
-165.952, -232.004, 16.619, 35.630
-165.810, -232.242, 16.647, 35.647
-165.667, -232.481, 16.674, 35.664
-165.523, -232.719, 16.702, 35.681
-165.379, -232.958, 16.729, 35.698
-165.235, -233.197, 16.757, 35.715
-165.090, -233.436, 16.785, 35.732
-164.945, -233.676, 16.813, 35.749
-164.799, -233.916, 16.841, 35.766
-164.653, -234.156, 16.869, 35.783
-164.506, -234.397, 16.897, 35.800
-164.359, -234.637, 16.925, 35.817
-164.212, -234.878, 16.953, 35.834
-164.064, -235.120, 16.981, 35.851
-163.915, -235.361, 17.010, 35.868
-163.767, -235.603, 17.038, 35.885
-163.618, -235.845, 17.066, 35.902
-163.468, -236.088, 17.095, 35.919
-163.318, -236.330, 17.123, 35.936
-163.167, -236.574, 17.152, 35.953
-163.017, -236.817, 17.180, 35.970
-162.865, -237.061, 17.208, 35.987
-162.714, -237.305, 17.237, 36.004
-162.562, -237.549, 17.266, 36.021
-162.409, -237.794, 17.295, 36.038
-162.257, -238.039, 17.323, 36.055
-162.103, -238.284, 17.352, 36.072
-161.950, -238.530, 17.381, 36.089
-161.796, -238.776, 17.409, 36.106
-161.642, -239.022, 17.439, 36.123
-161.487, -239.269, 17.468, 36.140
-161.332, -239.516, 17.497, 36.157
-161.176, -239.763, 17.526, 36.174
-161.021, -240.011, 17.555, 36.191
-160.865, -240.259, 17.584, 36.208
-160.708, -240.507, 17.614, 36.225
-160.551, -240.756, 17.643, 36.242
-160.394, -241.005, 17.673, 36.259
-160.236, -241.254, 17.702, 36.276
-160.079, -241.504, 17.732, 36.293
-159.920, -241.754, 17.761, 36.310
-159.762, -242.005, 17.790, 36.327
-159.603, -242.256, 17.820, 36.344
-159.444, -242.507, 17.850, 36.361
-159.284, -242.759, 17.879, 36.378
-159.124, -243.011, 17.909, 36.395
-158.964, -243.264, 17.939, 36.412
-158.804, -243.516, 17.969, 36.429
-158.643, -243.770, 17.999, 36.446
-158.482, -244.023, 18.029, 36.463
-158.320, -244.277, 18.059, 36.480
-158.159, -244.532, 18.089, 36.497
-157.997, -244.787, 18.119, 36.514
-157.834, -245.042, 18.149, 36.531
-157.672, -245.298, 18.179, 36.548
-157.509, -245.554, 18.209, 36.565
-157.346, -245.810, 18.240, 36.582
-157.182, -246.067, 18.270, 36.599
-157.019, -246.325, 18.301, 36.616
-156.855, -246.583, 18.331, 36.633
-156.690, -246.841, 18.362, 36.650
-156.526, -247.099, 18.392, 36.667
-156.361, -247.359, 18.423, 36.684
-156.196, -247.618, 18.454, 36.701
-156.031, -247.878, 18.485, 36.718
-155.865, -248.139, 18.515, 36.735
-155.700, -248.400, 18.546, 36.752
-155.534, -248.661, 18.577, 36.769
-155.368, -248.923, 18.608, 36.786
-155.201, -249.185, 18.639, 36.803
-155.035, -249.448, 18.670, 36.820
-154.868, -249.712, 18.701, 36.837
-154.701, -249.975, 18.732, 36.854
-154.534, -250.240, 18.764, 36.871
-154.366, -250.504, 18.795, 36.888
-154.199, -250.770, 18.826, 36.905
-154.031, -251.036, 18.858, 36.922
-153.863, -251.302, 18.889, 36.939
-153.695, -251.569, 18.921, 36.956
-153.527, -251.836, 18.952, 36.973
-153.358, -252.104, 18.984, 36.990
-153.190, -252.372, 19.015, 37.007
-153.021, -252.641, 19.047, 37.024
-152.852, -252.911, 19.077, 37.041
-152.684, -253.181, 19.105, 37.058
-152.515, -253.451, 19.131, 37.075
-152.346, -253.722, 19.152, 37.092
-152.177, -253.993, 19.167, 37.109
-152.009, -254.265, 19.173, 37.126
-151.841, -254.536, 19.168, 37.143
-151.673, -254.808, 19.152, 37.160
-151.506, -255.079, 19.128, 37.177
-151.339, -255.349, 19.098, 37.194
-151.173, -255.620, 19.063, 37.211
-151.008, -255.890, 19.024, 37.228
-150.843, -256.159, 18.983, 37.245
-150.679, -256.428, 18.942, 37.262
-150.515, -256.697, 18.901, 37.279
-150.353, -256.965, 18.862, 37.296
-150.191, -257.233, 18.826, 37.313
-150.029, -257.501, 18.792, 37.330
-149.868, -257.769, 18.761, 37.347
-149.708, -258.037, 18.733, 37.364
-149.549, -258.304, 18.707, 37.381
-149.390, -258.572, 18.683, 37.398
-149.231, -258.839, 18.662, 37.415
-149.073, -259.107, 18.643, 37.432
-148.916, -259.374, 18.626, 37.449
-148.760, -259.642, 18.612, 37.466
-148.604, -259.909, 18.599, 37.483
-148.448, -260.177, 18.589, 37.500
-148.293, -260.445, 18.580, 37.517
-148.139, -260.714, 18.574, 37.534
-147.985, -260.982, 18.569, 37.551
-147.832, -261.251, 18.566, 37.568
-147.679, -261.520, 18.564, 37.585
-147.527, -261.790, 18.565, 37.602
-147.376, -262.060, 18.565, 37.619
-147.225, -262.330, 18.566, 37.636
-147.074, -262.601, 18.565, 37.653
-146.925, -262.872, 18.564, 37.670
-146.776, -263.143, 18.561, 37.687
-146.628, -263.414, 18.558, 37.704
-146.480, -263.686, 18.554, 37.721
-146.333, -263.958, 18.549, 37.738
-146.187, -264.230, 18.545, 37.755
-146.041, -264.503, 18.544, 37.772
-145.897, -264.776, 18.543, 37.789
-145.753, -265.050, 18.545, 37.806
-145.609, -265.323, 18.547, 37.823
-145.467, -265.598, 18.551, 37.840
-145.325, -265.873, 18.557, 37.857
-145.183, -266.148, 18.563, 37.874
-145.043, -266.424, 18.571, 37.891
-144.903, -266.700, 18.580, 37.908
-144.764, -266.977, 18.591, 37.925
-144.625, -267.255, 18.602, 37.942
-144.488, -267.533, 18.614, 37.959
-144.351, -267.811, 18.627, 37.976
-144.215, -268.091, 18.642, 37.993
-144.079, -268.371, 18.657, 38.010
-143.944, -268.651, 18.673, 38.027
-143.810, -268.933, 18.689, 38.044
-143.677, -269.215, 18.707, 38.061
-143.544, -269.497, 18.725, 38.078
-143.412, -269.780, 18.744, 38.095
-143.281, -270.064, 18.764, 38.112
-143.151, -270.349, 18.785, 38.129
-143.021, -270.635, 18.806, 38.146
-142.893, -270.921, 18.828, 38.163
-142.765, -271.208, 18.850, 38.180
-142.637, -271.496, 18.873, 38.197
-142.511, -271.784, 18.897, 38.214
-142.385, -272.073, 18.920, 38.231
-142.260, -272.363, 18.942, 38.248
-142.136, -272.654, 18.963, 38.265
-142.013, -272.946, 18.981, 38.282
-141.891, -273.238, 18.997, 38.299
-141.769, -273.530, 19.011, 38.316
-141.649, -273.823, 19.022, 38.333
-141.529, -274.117, 19.032, 38.350
-141.411, -274.411, 19.040, 38.367
-141.293, -274.706, 19.046, 38.384
-141.176, -275.001, 19.051, 38.401
-141.061, -275.297, 19.055, 38.418
-140.946, -275.593, 19.058, 38.435
-140.832, -275.889, 19.059, 38.452
-140.720, -276.186, 19.059, 38.469
-140.608, -276.484, 19.058, 38.486
-140.498, -276.781, 19.057, 38.503
-140.388, -277.079, 19.054, 38.520
-140.280, -277.377, 19.050, 38.537
-140.173, -277.676, 19.046, 38.554
-140.066, -277.974, 19.041, 38.571
-139.961, -278.274, 19.035, 38.588
-139.857, -278.573, 19.028, 38.605
-139.754, -278.873, 19.021, 38.622
-139.652, -279.172, 19.013, 38.639
-139.552, -279.472, 19.005, 38.656
-139.452, -279.773, 18.996, 38.673
-139.353, -280.073, 18.987, 38.690
-139.256, -280.374, 18.977, 38.707
-139.160, -280.675, 18.967, 38.724
-139.065, -280.976, 18.957, 38.741
-138.971, -281.277, 18.946, 38.758
-138.878, -281.579, 18.935, 38.775
-138.786, -281.880, 18.923, 38.792
-138.695, -282.182, 18.912, 38.809
-138.606, -282.484, 18.900, 38.826
-138.517, -282.785, 18.887, 38.843
-138.430, -283.088, 18.875, 38.860
-138.344, -283.390, 18.862, 38.877
-138.259, -283.692, 18.849, 38.894
-138.175, -283.994, 18.836, 38.911
-138.092, -284.297, 18.822, 38.928
-138.011, -284.599, 18.809, 38.945
-137.930, -284.902, 18.795, 38.962
-137.851, -285.204, 18.781, 38.979
-137.772, -285.507, 18.767, 38.996
-137.695, -285.810, 18.753, 39.013
-137.619, -286.112, 18.739, 39.030
-137.544, -286.415, 18.724, 39.047
-137.470, -286.718, 18.710, 39.064
-137.398, -287.021, 18.695, 39.081
-137.326, -287.324, 18.680, 39.098
-137.255, -287.626, 18.666, 39.115
-137.186, -287.929, 18.651, 39.132
-137.117, -288.232, 18.636, 39.149
-137.050, -288.535, 18.621, 39.166
-136.984, -288.838, 18.606, 39.183
-136.918, -289.140, 18.591, 39.200
-136.854, -289.443, 18.576, 39.217
-136.791, -289.746, 18.560, 39.234
-136.729, -290.049, 18.545, 39.251
-136.668, -290.351, 18.530, 39.268
-136.608, -290.654, 18.515, 39.285
-136.549, -290.956, 18.499, 39.302
-136.490, -291.259, 18.484, 39.319
-136.433, -291.561, 18.469, 39.336
-136.377, -291.863, 18.453, 39.353
-136.322, -292.165, 18.438, 39.370
-136.268, -292.468, 18.422, 39.387
-136.215, -292.770, 18.407, 39.404
-136.163, -293.072, 18.392, 39.421
-136.112, -293.374, 18.376, 39.438
-136.062, -293.675, 18.360, 39.455
-136.012, -293.977, 18.345, 39.472
-135.964, -294.279, 18.330, 39.489
-135.917, -294.580, 18.314, 39.506
-135.870, -294.881, 18.299, 39.523
-135.825, -295.182, 18.283, 39.540
-135.780, -295.484, 18.268, 39.557
-135.737, -295.785, 18.252, 39.574
-135.694, -296.085, 18.237, 39.591
-135.652, -296.386, 18.221, 39.608
-135.611, -296.687, 18.206, 39.625
-135.571, -296.987, 18.190, 39.642
-135.532, -297.287, 18.175, 39.659
-135.493, -297.587, 18.159, 39.676
-135.456, -297.887, 18.144, 39.693
-135.419, -298.187, 18.128, 39.710
-135.383, -298.487, 18.113, 39.727
-135.348, -298.786, 18.098, 39.744
-135.314, -299.086, 18.082, 39.761
-135.281, -299.385, 18.067, 39.778
-135.248, -299.684, 18.052, 39.795
-135.217, -299.983, 18.036, 39.812
-135.186, -300.282, 18.021, 39.829
-135.156, -300.580, 18.006, 39.846
-135.127, -300.878, 17.990, 39.863
-135.098, -301.177, 17.975, 39.880
-135.070, -301.475, 17.960, 39.897
-135.044, -301.772, 17.944, 39.914
-135.017, -302.070, 17.929, 39.931
-134.992, -302.367, 17.914, 39.948
-134.967, -302.665, 17.899, 39.965
-134.944, -302.962, 17.884, 39.982
-134.921, -303.259, 17.869, 39.999
-134.898, -303.555, 17.853, 40.016
-134.877, -303.852, 17.838, 40.033
-134.856, -304.148, 17.823, 40.050
-134.836, -304.444, 17.808, 40.067
-134.816, -304.740, 17.793, 40.084
-134.798, -305.036, 17.778, 40.101
-134.780, -305.331, 17.763, 40.118
-134.762, -305.626, 17.748, 40.135
-134.746, -305.921, 17.733, 40.152
-134.730, -306.216, 17.718, 40.169
-134.715, -306.511, 17.703, 40.186
-134.701, -306.805, 17.688, 40.203
-134.687, -307.099, 17.673, 40.220
-134.674, -307.393, 17.658, 40.237
-134.662, -307.687, 17.643, 40.254
-134.650, -307.981, 17.628, 40.271
-134.639, -308.274, 17.613, 40.288
-134.629, -308.567, 17.598, 40.305
-134.619, -308.860, 17.583, 40.322
-134.610, -309.152, 17.569, 40.339
-134.602, -309.445, 17.554, 40.356
-134.595, -309.737, 17.539, 40.373
-134.588, -310.029, 17.525, 40.390
-134.582, -310.321, 17.510, 40.407
-134.576, -310.612, 17.495, 40.424
-134.571, -310.903, 17.480, 40.441
-134.567, -311.194, 17.466, 40.458
-134.563, -311.485, 17.451, 40.475
-134.560, -311.776, 17.436, 40.492
-134.558, -312.066, 17.422, 40.509
-134.557, -312.356, 17.407, 40.526
-134.556, -312.646, 17.393, 40.543
-134.555, -312.936, 17.378, 40.560
-134.556, -313.225, 17.364, 40.577
-134.557, -313.514, 17.349, 40.594
-134.559, -313.803, 17.334, 40.611
-134.561, -314.092, 17.320, 40.628
-134.564, -314.380, 17.305, 40.645
-134.568, -314.668, 17.291, 40.662
-134.572, -314.956, 17.276, 40.679
-134.577, -315.244, 17.262, 40.696
-134.582, -315.531, 17.248, 40.713
-134.589, -315.818, 17.233, 40.730
-134.596, -316.105, 17.219, 40.747
-134.603, -316.392, 17.205, 40.764
-134.611, -316.678, 17.190, 40.781
-134.620, -316.964, 17.176, 40.798
-134.630, -317.250, 17.162, 40.815
-134.640, -317.535, 17.147, 40.832
-134.651, -317.821, 17.133, 40.849
-134.662, -318.106, 17.119, 40.866
-134.674, -318.391, 17.105, 40.883
-134.687, -318.675, 17.090, 40.900
-134.700, -318.959, 17.076, 40.917
-134.714, -319.243, 17.062, 40.934
-134.729, -319.527, 17.048, 40.951
-134.745, -319.810, 17.034, 40.968
-134.761, -320.094, 17.020, 40.985
-134.777, -320.376, 17.006, 41.002
-134.795, -320.659, 16.991, 41.019
-134.813, -320.941, 16.977, 41.036
-134.832, -321.223, 16.963, 41.053
-134.851, -321.505, 16.949, 41.070
-134.871, -321.787, 16.935, 41.087
-134.892, -322.068, 16.921, 41.104
-134.913, -322.349, 16.907, 41.121
-134.935, -322.630, 16.893, 41.138
-134.958, -322.910, 16.879, 41.155
-134.981, -323.190, 16.865, 41.172
-135.006, -323.470, 16.851, 41.189
-135.030, -323.749, 16.838, 41.206
-135.056, -324.028, 16.824, 41.223
-135.082, -324.307, 16.810, 41.240
-135.109, -324.586, 16.796, 41.257
-135.136, -324.864, 16.782, 41.274
-135.165, -325.142, 16.768, 41.291
-135.194, -325.420, 16.754, 41.308
-135.223, -325.697, 16.741, 41.325
-135.254, -325.974, 16.727, 41.342
-135.285, -326.251, 16.713, 41.359
-135.316, -326.528, 16.699, 41.376
-135.349, -326.804, 16.685, 41.393
-135.382, -327.080, 16.672, 41.410
-135.416, -327.355, 16.658, 41.427
-135.451, -327.630, 16.644, 41.444
-135.486, -327.905, 16.631, 41.461
-135.522, -328.180, 16.617, 41.478
-135.559, -328.454, 16.604, 41.495
-135.597, -328.728, 16.590, 41.512
-135.635, -329.001, 16.576, 41.529
-135.674, -329.274, 16.562, 41.546
-135.714, -329.547, 16.549, 41.563
-135.754, -329.820, 16.535, 41.580
-135.796, -330.092, 16.522, 41.597
-135.838, -330.364, 16.508, 41.614
-135.880, -330.635, 16.495, 41.631
-135.924, -330.907, 16.481, 41.648
-135.968, -331.177, 16.468, 41.665
-136.013, -331.448, 16.454, 41.682
-136.059, -331.718, 16.441, 41.699
-136.106, -331.988, 16.428, 41.716
-136.153, -332.257, 16.414, 41.733
-136.202, -332.526, 16.401, 41.750
-136.250, -332.795, 16.387, 41.767
-136.300, -333.063, 16.374, 41.784
-136.351, -333.331, 16.360, 41.801
-136.402, -333.598, 16.347, 41.818
-136.454, -333.865, 16.334, 41.835
-136.507, -334.132, 16.320, 41.852
-136.561, -334.398, 16.307, 41.869
-136.616, -334.664, 16.294, 41.886
-136.671, -334.930, 16.280, 41.903
-136.727, -335.195, 16.267, 41.920
-136.784, -335.460, 16.254, 41.937
-136.842, -335.724, 16.241, 41.954
-136.901, -335.988, 16.227, 41.971
-136.960, -336.252, 16.214, 41.988
-137.021, -336.515, 16.201, 42.005
-137.082, -336.777, 16.188, 42.022
-137.144, -337.040, 16.175, 42.039
-137.207, -337.301, 16.162, 42.056
-137.271, -337.563, 16.148, 42.073
-137.335, -337.824, 16.135, 42.090
-137.401, -338.084, 16.122, 42.107
-137.467, -338.344, 16.109, 42.124
-137.535, -338.604, 16.096, 42.141
-137.603, -338.863, 16.083, 42.158
-137.672, -339.122, 16.070, 42.175
-137.742, -339.380, 16.057, 42.192
-137.812, -339.638, 16.043, 42.209
-137.884, -339.895, 16.030, 42.226
-137.957, -340.152, 16.017, 42.243
-138.030, -340.408, 16.005, 42.260
-138.105, -340.664, 15.991, 42.277
-138.180, -340.919, 15.979, 42.294
-138.256, -341.174, 15.966, 42.311
-138.333, -341.428, 15.953, 42.328
-138.411, -341.682, 15.940, 42.345
-138.490, -341.936, 15.927, 42.362
-138.570, -342.188, 15.914, 42.379
-138.651, -342.441, 15.901, 42.396
-138.733, -342.692, 15.888, 42.413
-138.815, -342.944, 15.876, 42.430
-138.899, -343.194, 15.863, 42.447
-138.983, -343.445, 15.850, 42.464
-139.069, -343.694, 15.837, 42.481
-139.155, -343.943, 15.824, 42.498
-139.242, -344.192, 15.811, 42.515
-139.331, -344.440, 15.799, 42.532
-139.420, -344.687, 15.786, 42.549
-139.510, -344.934, 15.773, 42.566
-139.601, -345.180, 15.761, 42.583
-139.693, -345.426, 15.748, 42.600
-139.785, -345.671, 15.735, 42.617
-139.879, -345.916, 15.723, 42.634
-139.973, -346.160, 15.710, 42.651
-140.069, -346.404, 15.697, 42.668
-140.165, -346.646, 15.685, 42.685
-140.262, -346.889, 15.672, 42.702
-140.360, -347.130, 15.660, 42.719
-140.459, -347.372, 15.647, 42.736
-140.559, -347.612, 15.634, 42.753
-140.660, -347.852, 15.622, 42.770
-140.761, -348.092, 15.609, 42.787
