Time,ID,AccRaw, AccRawY, AccRawZ,GyoRawX, GyoRawY, GyoRawZ,MagRawX, MagRawY, MagRawZ,Pitch, Roll, Yaw,Pressure
22-36-29.516,0,-11,15,972,-6,6,1751,0,0,0,2.99,2.29,261.7,0
22-36-29.516,0,11,54,972,18,12,1721,0,0,0,2.99,2.28,261.7,0
22-36-29.516,0,-3,27,972,-61,12,1739,0,0,0,2.99,2.28,261.7,0
22-36-29.516,0,-7,-15,984,-6,12,1715,0,0,0,2.99,2.28,261.7,0
22-36-29.516,0,11,50,984,54,6,1684,0,0,0,3,2.26,261.8,0
22-36-29.516,0,0,27,992,-67,24,1696,0,0,0,3,2.26,261.8,0
22-36-29.516,0,-3,-11,980,-18,42,1721,0,0,0,3,2.26,261.8,0
22-36-29.517,0,35,50,968,36,-6,1757,0,0,0,3,2.24,261.8,0
22-36-29.517,0,19,62,972,-73,73,1708,0,0,0,3,2.24,261.8,0
22-36-29.517,0,-3,0,992,-36,24,1715,0,0,0,2.99,2.25,261.8,0
22-36-29.517,0,23,42,964,-30,36,1672,0,0,0,3,2.24,261.8,0
22-36-29.517,0,15,27,965,-79,48,1678,0,0,0,2.99,2.24,261.8,0
22-36-29.517,0,0,0,980,12,-12,1708,0,0,0,2.99,2.24,261.8,0
22-36-29.517,0,15,11,1008,-24,18,1690,0,0,0,3,2.23,261.8,0
22-36-29.517,0,0,19,972,-6,12,1733,0,0,0,3,2.23,261.8,0
22-36-29.517,0,0,23,980,42,24,1763,0,0,0,3,2.22,261.8,0
22-36-29.517,0,3,19,992,-12,36,1745,0,0,0,3,2.21,261.8,0
22-36-29.517,0,-3,27,984,-6,6,1745,0,0,0,3,2.2,261.8,0
22-36-29.517,0,0,42,972,-54,48,1708,0,0,0,3,2.2,261.8,0
22-36-29.517,0,0,15,976,-30,30,1715,0,0,0,3,2.2,261.8,0
22-36-29.517,0,7,19,968,-24,6,1696,0,0,0,3,2.19,261.8,0
22-36-29.517,0,8,19,988,-54,48,1721,0,0,0,2.99,2.19,261.8,0
22-36-29.517,0,0,7,980,-18,-12,1721,0,0,0,2.99,2.19,261.8,0
22-36-29.517,0,8,31,976,6,42,1733,0,0,0,3,2.18,261.8,0
22-36-29.517,0,0,23,984,-30,36,1733,0,0,0,2.99,2.18,261.8,0
22-36-29.517,0,0,11,984,-24,6,1745,0,0,0,2.99,2.17,261.8,0
22-36-29.517,0,15,31,968,6,24,1739,0,0,0,2.99,2.16,261.8,0
22-36-29.517,0,8,23,984,-48,24,1763,0,0,0,2.99,2.16,261.8,0
22-36-29.517,0,0,19,961,-6,0,1733,0,0,0,2.99,2.16,261.8,0
22-36-29.517,0,15,31,980,-42,48,1745,0,0,0,2.99,2.15,261.8,0
22-36-29.517,0,0,19,972,-54,36,1757,0,0,0,2.99,2.15,261.8,0
22-36-29.517,0,0,27,980,0,-6,1745,0,0,0,2.99,2.15,261.8,0
22-36-29.517,0,4,31,984,-54,36,1739,0,0,0,2.99,2.14,261.8,0
22-36-29.517,0,0,11,984,-48,0,1702,0,0,0,2.99,2.15,261.8,0
22-36-29.518,0,19,38,961,12,36,1721,0,0,0,2.99,2.14,261.8,0
22-36-29.518,0,7,15,988,-97,24,1708,0,0,0,2.99,2.14,261.9,0
22-36-29.518,0,-3,11,984,-12,12,1727,0,0,0,2.99,2.14,261.9,0
22-36-29.518,0,11,42,972,6,18,1751,0,0,0,3,2.12,261.9,0
22-36-29.518,0,-3,15,988,-97,30,1715,0,0,0,3,2.13,261.9,0
22-36-29.518,0,-7,-3,972,6,-36,1763,0,0,0,3,2.13,261.9,0
22-36-29.518,0,19,58,961,-42,12,1727,0,0,0,3,2.11,261.9,0
22-36-29.518,0,3,31,988,-79,42,1702,0,0,0,3,2.12,261.9,0
22-36-29.518,0,-3,-15,984,36,-12,1763,0,0,0,3,2.12,261.9,0
22-36-29.518,0,27,42,980,30,-18,1727,0,0,0,3.01,2.1,261.9,0
22-36-29.518,0,4,42,980,-97,30,1727,0,0,0,3.01,2.11,261.9,0
22-36-29.518,0,-7,-11,984,-30,6,1763,0,0,0,3.01,2.11,261.9,0
22-36-29.518,0,15,34,992,61,36,1745,0,0,0,3.01,2.09,261.9,0
22-36-29.518,0,15,50,976,-79,48,1684,0,0,0,3.01,2.09,261.9,0
22-36-29.518,0,-3,-11,992,-61,30,1702,0,0,0,3.01,2.1,261.9,0
22-36-29.518,0,23,42,976,79,-24,1739,0,0,0,3.01,2.08,261.9,0
22-36-29.518,0,23,50,984,-54,42,1696,0,0,0,3.01,2.07,261.9,0
22-36-29.518,0,0,7,1000,-67,42,1727,0,0,0,3.01,2.08,261.9,0
22-36-29.518,0,0,3,972,79,-24,1727,0,0,0,3.01,2.07,261.9,0
22-36-29.518,0,4,46,965,-30,36,1702,0,0,0,3.01,2.06,261.9,0
22-36-29.518,0,0,19,988,-48,30,1708,0,0,0,3.01,2.07,261.9,0
22-36-29.518,0,15,27,984,-6,0,1739,0,0,0,3.01,2.06,261.9,0
22-36-29.518,0,11,27,980,-18,18,1678,0,0,0,3.01,2.05,261.9,0
22-36-29.518,0,0,11,984,-36,42,1727,0,0,0,3.01,2.05,261.9,0
22-36-29.518,0,7,19,968,18,30,1678,0,0,0,3.01,2.04,261.9,0
22-36-29.518,0,8,27,976,-48,24,1721,0,0,0,3.01,2.04,261.9,0
22-36-29.518,0,-3,15,984,-42,36,1727,0,0,0,3.01,2.04,261.9,0
22-36-29.518,0,4,23,984,-6,24,1733,0,0,0,3.01,2.03,262,0
22-36-29.519,0,11,35,972,-54,24,1727,0,0,0,3.01,2.02,262,0
22-36-29.519,0,0,15,984,-12,30,1696,0,0,0,3.01,2.02,262,0
22-36-29.519,0,11,27,976,18,18,1696,0,0,0,3.01,2.01,262,0
22-36-29.519,0,11,27,980,-67,48,1702,0,0,0,3,2.01,262,0
22-36-29.519,0,3,11,972,-12,30,1666,0,0,0,3,2.01,262,0
22-36-29.519,0,11,34,972,-6,12,1708,0,0,0,3,2,262,0
22-36-29.519,0,7,27,980,-67,48,1715,0,0,0,3,2,262,0
22-36-29.519,0,0,7,976,-12,18,1708,0,0,0,3,2,262,0
22-36-29.519,0,19,34,976,0,6,1708,0,0,0,3,1.99,262,0
22-36-29.519,0,8,11,984,-61,61,1702,0,0,0,3,2,262,0
22-36-29.519,0,0,15,976,30,6,1727,0,0,0,3,1.99,262,0
22-36-29.519,0,8,34,984,-67,54,1715,0,0,0,3,1.98,262,0
22-36-29.519,0,0,15,980,-48,48,1708,0,0,0,2.99,1.98,262,0
22-36-29.519,0,0,35,972,30,24,1702,0,0,0,2.99,1.97,262.1,0
22-36-29.519,0,4,34,988,-79,73,1684,0,0,0,2.99,1.97,262.1,0
22-36-29.519,0,3,15,976,-48,61,1684,0,0,0,2.98,1.97,262.1,0
22-36-29.519,0,23,34,968,0,48,1660,0,0,0,2.98,1.96,262.1,0
22-36-29.519,0,11,23,984,-91,67,1678,0,0,0,2.97,1.97,262.1,0
22-36-29.519,0,4,3,972,-30,18,1678,0,0,0,2.97,1.97,262.1,0
22-36-29.519,0,15,23,968,-30,0,1678,0,0,0,2.97,1.96,262.1,0
22-36-29.519,0,0,7,965,-73,-12,1721,0,0,0,2.98,1.96,262.1,0
22-36-29.519,0,-7,-11,964,-6,-42,1757,0,0,0,2.99,1.96,262.1,0
22-36-29.520,0,0,3,1000,6,-18,1800,0,0,0,3,1.95,262.1,0
22-36-29.520,0,-7,11,1027,18,42,1812,0,0,0,2.99,1.95,262.1,0
22-36-29.520,0,0,58,996,67,48,1788,0,0,0,2.99,1.93,262.1,0
22-36-29.520,0,27,97,980,-73,146,1629,0,0,0,2.97,1.92,262.1,0
22-36-29.520,0,19,34,965,-85,103,1599,0,0,0,2.96,1.92,262.1,0
22-36-29.520,0,15,15,960,-12,73,1586,0,0,0,2.95,1.92,262.2,0
22-36-29.520,0,15,27,996,-73,85,1586,0,0,0,2.93,1.92,262.2,0
22-36-29.520,0,3,15,984,-67,73,1629,0,0,0,2.92,1.92,262.2,0
22-36-29.520,0,31,19,980,-18,67,1647,0,0,0,2.91,1.92,262.2,0
22-36-29.520,0,15,11,976,-97,85,1623,0,0,0,2.9,1.93,262.3,0
22-36-29.520,0,0,3,972,-30,54,1641,0,0,0,2.89,1.93,262.3,0
22-36-29.520,0,4,19,988,12,42,1654,0,0,0,2.89,1.92,262.3,0
22-36-29.520,0,-3,0,988,-12,48,1666,0,0,0,2.88,1.91,262.3,0
22-36-29.520,0,-3,3,968,24,24,1672,0,0,0,2.88,1.9,262.3,0
22-36-29.520,0,0,23,980,18,67,1751,0,0,0,2.87,1.89,262.3,0
22-36-29.520,0,-7,19,980,-42,42,1757,0,0,0,2.86,1.89,262.3,0
22-36-29.520,0,-7,23,972,-6,36,1770,0,0,0,2.86,1.89,262.3,0
22-36-29.520,0,-3,34,980,-91,67,1745,0,0,0,2.85,1.89,262.3,0
22-36-29.520,0,-3,11,976,-42,67,1727,0,0,0,2.84,1.89,262.3,0
22-36-29.520,0,4,19,976,18,54,1739,0,0,0,2.83,1.89,262.3,0
22-36-29.520,0,7,27,988,-61,67,1715,0,0,0,2.83,1.89,262.4,0
22-36-29.520,0,0,7,988,-54,54,1721,0,0,0,2.82,1.89,262.4,0
22-36-29.520,0,11,19,976,0,36,1733,0,0,0,2.82,1.88,262.4,0
22-36-29.520,0,11,31,984,-42,79,1715,0,0,0,2.81,1.87,262.4,0
22-36-29.520,0,7,27,976,-30,54,1733,0,0,0,2.8,1.88,262.4,0
22-36-29.520,0,19,42,976,-18,48,1684,0,0,0,2.79,1.87,262.4,0
22-36-29.520,0,7,19,984,-79,79,1702,0,0,0,2.78,1.87,262.4,0
22-36-29.520,0,8,7,961,-42,48,1715,0,0,0,2.78,1.87,262.4,0
22-36-29.520,0,15,23,980,-30,67,1721,0,0,0,2.77,1.87,262.4,0
22-36-29.520,0,-3,7,980,-61,67,1708,0,0,0,2.77,1.87,262.4,0
22-36-29.520,0,-7,7,976,-12,36,1727,0,0,0,2.76,1.87,262.4,0
22-36-29.520,0,0,27,988,-54,67,1721,0,0,0,2.76,1.87,262.4,0
22-36-29.520,0,-7,15,984,-36,42,1715,0,0,0,2.75,1.87,262.4,0
22-36-29.520,0,0,42,972,30,48,1721,0,0,0,2.74,1.86,262.4,0
22-36-29.520,0,0,27,988,-54,79,1690,0,0,0,2.73,1.86,262.4,0
22-36-29.520,0,-3,19,965,-30,42,1727,0,0,0,2.72,1.86,262.4,0
22-36-29.520,0,11,27,980,-24,61,1696,0,0,0,2.72,1.85,262.4,0
22-36-29.520,0,7,23,980,-79,48,1715,0,0,0,2.71,1.86,262.4,0
22-36-29.520,0,-3,11,992,-36,24,1751,0,0,0,2.71,1.86,262.4,0
22-36-29.520,0,3,23,988,-18,36,1751,0,0,0,2.7,1.86,262.4,0
22-36-29.520,0,0,15,992,-54,42,1745,0,0,0,2.7,1.86,262.4,0
22-36-29.520,0,0,7,968,-30,48,1733,0,0,0,2.69,1.86,262.4,0
22-36-29.520,0,11,27,976,-12,42,1739,0,0,0,2.68,1.85,262.4,0
22-36-29.520,0,3,19,972,-73,67,1715,0,0,0,2.68,1.85,262.4,0
22-36-29.520,0,0,3,976,-42,30,1763,0,0,0,2.67,1.85,262.4,0
22-36-29.520,0,7,31,980,-30,42,1763,0,0,0,2.67,1.84,262.4,0
22-36-29.520,0,-3,19,984,-73,61,1770,0,0,0,2.66,1.85,262.4,0
22-36-29.520,0,0,31,980,-24,30,1751,0,0,0,2.66,1.85,262.4,0
22-36-29.520,0,0,27,988,-48,54,1727,0,0,0,2.65,1.84,262.4,0
22-36-29.520,0,0,11,976,-67,48,1727,0,0,0,2.64,1.85,262.4,0
22-36-29.520,0,15,31,968,6,24,1739,0,0,0,2.64,1.85,262.4,0
22-36-29.520,0,3,15,984,-73,54,1745,0,0,0,2.63,1.85,262.4,0
22-36-29.520,0,-3,7,976,-36,12,1751,0,0,0,2.63,1.85,262.4,0
22-36-29.520,0,0,31,976,-30,61,1733,0,0,0,2.63,1.84,262.4,0
22-36-29.520,0,-7,11,984,-109,42,1751,0,0,0,2.62,1.85,262.4,0
22-36-29.520,0,4,27,968,-18,18,1733,0,0,0,2.62,1.85,262.4,0
22-36-29.520,0,7,39,980,-54,61,1745,0,0,0,2.62,1.84,262.4,0
22-36-29.521,0,-3,3,980,-85,30,1733,0,0,0,2.62,1.85,262.4,0
22-36-29.521,0,8,23,972,6,12,1733,0,0,0,2.63,1.85,262.4,0
22-36-29.521,0,8,23,992,-73,61,1715,0,0,0,2.63,1.85,262.4,0
22-36-29.521,0,-3,0,980,-54,48,1745,0,0,0,2.63,1.86,262.4,0
22-36-29.521,0,8,50,976,30,0,1739,0,0,0,2.64,1.85,262.4,0
22-36-29.521,0,-3,31,996,-97,85,1727,0,0,0,2.63,1.85,262.4,0
22-36-29.521,0,-3,0,980,-54,42,1715,0,0,0,2.63,1.86,262.4,0
22-36-29.521,0,19,42,968,-18,36,1727,0,0,0,2.64,1.85,262.4,0
22-36-29.521,0,0,19,980,-115,48,1696,0,0,0,2.64,1.86,262.4,0
22-36-29.521,0,-7,3,980,-30,36,1721,0,0,0,2.64,1.86,262.4,0
22-36-29.521,0,11,34,988,-36,48,1708,0,0,0,2.64,1.85,262.4,0
22-36-29.521,0,-3,19,980,-115,61,1721,0,0,0,2.64,1.86,262.4,0
22-36-29.521,0,-3,19,968,6,18,1715,0,0,0,2.64,1.86,262.5,0
22-36-29.521,0,3,35,992,-61,48,1696,0,0,0,2.64,1.86,262.5,0
22-36-29.521,0,-3,11,984,-85,24,1684,0,0,0,2.64,1.87,262.5,0
22-36-29.521,0,0,23,960,12,30,1708,0,0,0,2.64,1.87,262.5,0
22-36-29.521,0,0,11,988,-103,73,1715,0,0,0,2.64,1.87,262.5,0
22-36-29.521,0,-3,7,972,-42,30,1708,0,0,0,2.64,1.88,262.5,0
22-36-29.521,0,4,38,972,6,30,1715,0,0,0,2.65,1.87,262.5,0
22-36-29.521,0,-7,19,992,-103,61,1721,0,0,0,2.65,1.88,262.5,0
22-36-29.521,0,-7,3,976,-18,24,1757,0,0,0,2.65,1.88,262.5,0
22-36-29.521,0,4,31,992,-42,61,1696,0,0,0,2.65,1.87,262.5,0
22-36-29.521,0,0,11,988,-79,42,1708,0,0,0,2.65,1.88,262.5,0
22-36-29.521,0,11,31,968,6,36,1727,0,0,0,2.65,1.88,262.5,0
22-36-29.521,0,8,27,996,-91,79,1690,0,0,0,2.65,1.88,262.5,0
22-36-29.521,0,-3,7,972,-97,54,1684,0,0,0,2.65,1.89,262.5,0
22-36-29.521,0,3,23,964,6,36,1702,0,0,0,2.66,1.89,262.5,0
22-36-29.521,0,-3,15,988,-91,36,1708,0,0,0,2.66,1.89,262.5,0
22-36-29.521,0,-7,0,976,-67,36,1733,0,0,0,2.66,1.9,262.5,0
22-36-29.521,0,11,31,976,-36,24,1696,0,0,0,2.67,1.89,262.5,0
22-36-29.521,0,-3,11,980,-85,61,1739,0,0,0,2.67,1.9,262.5,0
22-36-29.521,0,-7,3,968,0,6,1745,0,0,0,2.67,1.9,262.5,0
22-36-29.521,0,3,27,992,-30,48,1739,0,0,0,2.67,1.89,262.5,0
22-36-29.521,0,-7,11,980,-67,24,1727,0,0,0,2.67,1.89,262.5,0
22-36-29.521,0,-3,19,972,12,36,1733,0,0,0,2.68,1.89,262.5,0
22-36-29.521,0,0,31,988,-85,85,1702,0,0,0,2.68,1.89,262.5,0
22-36-29.521,0,-3,11,968,-42,54,1721,0,0,0,2.67,1.9,262.5,0
22-36-29.521,0,11,27,968,-36,36,1708,0,0,0,2.67,1.89,262.5,0
22-36-29.521,0,3,19,984,-85,67,1690,0,0,0,2.67,1.9,262.6,0
22-36-29.521,0,-3,-4,976,-67,36,1727,0,0,0,2.68,1.91,262.6,0
22-36-29.521,0,0,19,972,-30,12,1745,0,0,0,2.69,1.9,262.6,0
22-36-29.521,0,-7,7,965,-79,-18,1751,0,0,0,2.7,1.91,262.6,0
22-36-29.521,0,-11,-15,953,-61,-36,1776,0,0,0,2.71,1.92,262.6,0
22-36-29.521,0,-7,-11,1000,-12,-18,1837,0,0,0,2.73,1.91,262.5,0
22-36-29.521,0,-11,31,996,36,6,1861,0,0,0,2.74,1.9,262.5,0
22-36-29.521,0,-3,70,1008,73,67,1770,0,0,0,2.74,1.88,262.5,0
22-36-29.521,0,8,54,1008,-122,134,1666,0,0,0,2.73,1.88,262.5,0
22-36-29.521,0,0,11,957,-170,97,1641,0,0,0,2.72,1.9,262.5,0
22-36-29.521,0,19,15,972,24,6,1678,0,0,0,2.71,1.91,262.5,0
22-36-29.521,0,35,74,996,54,24,1599,0,0,0,2.72,1.89,262.6,0
22-36-29.521,0,-7,-15,1066,-280,103,1617,0,0,0,2.71,1.91,262.6,0
22-36-29.521,0,-3,-42,937,48,42,1690,0,0,0,2.7,1.93,262.6,0
22-36-29.521,0,39,19,929,-18,18,1672,0,0,0,2.71,1.92,262.6,0
22-36-29.521,0,3,31,968,-103,97,1641,0,0,0,2.7,1.93,262.6,0
22-36-29.521,0,-15,-35,1039,-103,48,1617,0,0,0,2.71,1.94,262.6,0
22-36-29.521,0,0,0,1000,36,6,1678,0,0,0,2.72,1.92,262.7,0
22-36-29.521,0,-15,-8,965,-91,36,1745,0,0,0,2.72,1.93,262.7,0
22-36-29.521,0,0,15,957,42,-24,1745,0,0,0,2.73,1.92,262.7,0
22-36-29.521,0,-3,3,1015,-122,61,1770,0,0,0,2.73,1.92,262.7,0
22-36-29.521,0,-23,7,984,-18,18,1763,0,0,0,2.73,1.92,262.6,0
22-36-29.521,0,-3,38,972,-36,24,1770,0,0,0,2.74,1.92,262.6,0
22-36-29.522,0,0,31,972,-122,103,1739,0,0,0,2.74,1.93,262.6,0
22-36-29.522,0,-11,-27,968,-73,12,1739,0,0,0,2.74,1.95,262.6,0
22-36-29.522,0,-3,35,984,48,18,1733,0,0,0,2.75,1.93,262.6,0
22-36-29.522,0,-7,7,1015,-109,12,1745,0,0,0,2.75,1.94,262.6,0
22-36-29.522,0,0,-15,965,-18,36,1763,0,0,0,2.75,1.94,262.6,0
22-36-29.522,0,31,46,961,-12,30,1745,0,0,0,2.76,1.93,262.6,0
22-36-29.522,0,-3,38,957,-67,73,1715,0,0,0,2.76,1.93,262.6,0
22-36-29.522,0,-7,0,1008,-61,30,1733,0,0,0,2.76,1.94,262.6,0
22-36-29.522,0,15,23,996,-79,79,1733,0,0,0,2.76,1.93,262.6,0
22-36-29.522,0,11,15,961,-91,30,1721,0,0,0,2.76,1.94,262.6,0
22-36-29.522,0,4,19,961,6,0,1721,0,0,0,2.76,1.94,262.6,0
22-36-29.522,0,0,7,1007,-67,48,1733,0,0,0,2.77,1.94,262.6,0
22-36-29.522,0,-7,11,980,-48,18,1763,0,0,0,2.77,1.94,262.6,0
22-36-29.522,0,0,15,984,6,42,1733,0,0,0,2.78,1.94,262.6,0
22-36-29.522,0,-11,7,984,-73,42,1733,0,0,0,2.78,1.94,262.6,0
22-36-29.522,0,-11,23,968,-12,30,1733,0,0,0,2.78,1.93,262.6,0
22-36-29.522,0,-3,34,984,-91,79,1727,0,0,0,2.78,1.93,262.6,0
22-36-29.522,0,-7,0,980,-61,42,1727,0,0,0,2.78,1.94,262.6,0
22-36-29.522,0,0,19,957,-42,24,1733,0,0,0,2.79,1.94,262.6,0
22-36-29.522,0,-3,19,976,-67,36,1763,0,0,0,2.79,1.94,262.6,0
22-36-29.522,0,-7,7,976,-12,42,1745,0,0,0,2.79,1.94,262.6,0
22-36-29.522,0,-3,23,988,-24,54,1739,0,0,0,2.8,1.93,262.6,0
22-36-29.522,0,-3,11,992,-67,73,1739,0,0,0,2.79,1.94,262.6,0
22-36-29.522,0,-3,0,972,-42,36,1751,0,0,0,2.8,1.94,262.6,0
22-36-29.522,0,0,27,976,-18,54,1727,0,0,0,2.8,1.93,262.6,0
22-36-29.522,0,0,15,988,-97,42,1721,0,0,0,2.8,1.93,262.6,0
22-36-29.522,0,-3,3,968,-12,12,1733,0,0,0,2.81,1.93,262.6,0
22-36-29.522,0,0,19,988,-67,54,1757,0,0,0,2.81,1.93,262.6,0
22-36-29.522,0,-7,11,980,-79,42,1757,0,0,0,2.81,1.94,262.6,0
22-36-29.522,0,-3,31,980,-6,36,1757,0,0,0,2.81,1.93,262.6,0
22-36-29.522,0,-3,19,988,-48,54,1727,0,0,0,2.82,1.93,262.6,0
22-36-29.522,0,-3,3,980,-42,24,1721,0,0,0,2.82,1.94,262.6,0
22-36-29.522,0,7,31,972,-30,24,1708,0,0,0,2.83,1.93,262.6,0
22-36-29.522,0,-3,3,992,-91,48,1715,0,0,0,2.83,1.94,262.6,0
22-36-29.522,0,-7,0,976,6,24,1776,0,0,0,2.83,1.93,262.6,0
22-36-29.522,0,0,27,992,-42,36,1745,0,0,0,2.84,1.93,262.6,0
22-36-29.522,0,-11,7,980,-85,36,1733,0,0,0,2.84,1.94,262.6,0
22-36-29.522,0,-3,19,976,24,18,1757,0,0,0,2.84,1.93,262.6,0
22-36-29.522,0,3,35,972,-67,73,1721,0,0,0,2.84,1.93,262.6,0
22-36-29.522,0,-7,-4,976,-91,54,1739,0,0,0,2.84,1.94,262.6,0
22-36-29.522,0,-3,0,980,79,-12,1727,0,0,0,2.85,1.93,262.6,0
22-36-29.522,0,0,19,1000,-103,54,1751,0,0,0,2.85,1.92,262.6,0
22-36-29.522,0,-11,7,976,-73,54,1745,0,0,0,2.85,1.93,262.6,0
22-36-29.522,0,4,42,980,79,6,1715,0,0,0,2.86,1.92,262.6,0
22-36-29.522,0,0,19,988,-91,61,1715,0,0,0,2.86,1.92,262.6,0
22-36-29.522,0,-7,-8,980,-61,67,1721,0,0,0,2.85,1.93,262.6,0
22-36-29.522,0,-3,23,953,73,0,1690,0,0,0,2.86,1.91,262.6,0
22-36-29.522,0,0,27,988,-91,67,1702,0,0,0,2.86,1.91,262.6,0
22-36-29.523,0,-3,-3,976,-61,42,1708,0,0,0,2.86,1.92,262.6,0
22-36-29.523,0,8,34,972,0,54,1708,0,0,0,2.86,1.91,262.6,0
22-36-29.523,0,-11,15,968,-79,54,1708,0,0,0,2.86,1.92,262.6,0
22-36-29.523,0,-15,0,992,-30,36,1715,0,0,0,2.86,1.92,262.6,0
22-36-29.523,0,4,19,1008,-91,79,1696,0,0,0,2.86,1.91,262.6,0
22-36-29.523,0,-7,7,980,-36,36,1702,0,0,0,2.86,1.92,262.6,0
22-36-29.523,0,0,34,965,61,0,1708,0,0,0,2.87,1.91,262.6,0
22-36-29.523,0,3,19,1000,-73,79,1721,0,0,0,2.86,1.91,262.6,0
22-36-29.523,0,-11,3,968,-42,18,1715,0,0,0,2.87,1.91,262.6,0
22-36-29.523,0,0,31,968,30,0,1702,0,0,0,2.87,1.9,262.6,0
22-36-29.523,0,-11,3,988,-109,48,1727,0,0,0,2.87,1.91,262.6,0
22-36-29.523,0,-11,-7,976,-12,12,1751,0,0,0,2.88,1.91,262.6,0
22-36-29.523,0,4,34,980,-30,54,1715,0,0,0,2.88,1.9,262.6,0
22-36-29.523,0,-7,7,1000,-61,73,1708,0,0,0,2.87,1.9,262.6,0
22-36-29.523,0,0,23,968,30,0,1696,0,0,0,2.88,1.9,262.6,0
22-36-29.523,0,7,31,984,-67,85,1684,0,0,0,2.87,1.89,262.7,0
22-36-29.523,0,-7,7,972,-67,42,1696,0,0,0,2.87,1.9,262.7,0
22-36-29.523,0,-3,15,964,18,24,1715,0,0,0,2.88,1.89,262.7,0
22-36-29.523,0,-7,15,988,-85,54,1708,0,0,0,2.88,1.9,262.7,0
22-36-29.523,0,-7,0,980,-24,30,1739,0,0,0,2.88,1.91,262.7,0
22-36-29.523,0,4,27,968,-12,36,1727,0,0,0,2.88,1.9,262.7,0
22-36-29.523,0,-7,11,992,-67,48,1721,0,0,0,2.88,1.9,262.7,0
22-36-29.523,0,-11,3,965,-12,30,1708,0,0,0,2.88,1.9,262.7,0
22-36-29.523,0,0,35,988,-42,73,1727,0,0,0,2.88,1.89,262.7,0
22-36-29.523,0,-11,7,992,-109,61,1702,0,0,0,2.88,1.9,262.7,0
22-36-29.523,0,-3,34,965,12,42,1721,0,0,0,2.88,1.89,262.7,0
22-36-29.523,0,-3,34,992,-85,85,1690,0,0,0,2.88,1.89,262.7,0
22-36-29.523,0,-7,11,965,-61,67,1708,0,0,0,2.87,1.89,262.7,0
22-36-29.523,0,4,27,961,-12,54,1696,0,0,0,2.87,1.89,262.7,0
22-36-29.523,0,-7,15,980,-79,67,1708,0,0,0,2.87,1.89,262.7,0
22-36-29.523,0,-11,0,972,-48,12,1721,0,0,0,2.87,1.9,262.7,0
22-36-29.523,0,-3,23,968,0,24,1721,0,0,0,2.88,1.89,262.7,0
22-36-29.523,0,-11,3,972,-91,12,1715,0,0,0,2.89,1.9,262.7,0
22-36-29.523,0,-15,-15,953,-24,-42,1757,0,0,0,2.9,1.9,262.7,0
22-36-29.523,0,-11,0,996,-18,-18,1818,0,0,0,2.92,1.89,262.7,0
22-36-29.523,0,-23,15,1011,-18,36,1812,0,0,0,2.92,1.89,262.7,0
22-36-29.523,0,-15,42,1015,48,79,1782,0,0,0,2.92,1.87,262.7,0
22-36-29.523,0,11,81,980,-67,109,1690,0,0,0,2.91,1.86,262.7,0
22-36-29.523,0,11,42,960,-115,103,1629,0,0,0,2.89,1.88,262.7,0
22-36-29.523,0,4,7,972,0,36,1629,0,0,0,2.89,1.88,262.7,0
22-36-29.523,0,3,19,988,-61,61,1654,0,0,0,2.89,1.87,262.7,0
22-36-29.523,0,-3,0,992,-103,103,1672,0,0,0,2.88,1.88,262.8,0
22-36-29.523,0,7,7,960,-6,36,1660,0,0,0,2.88,1.88,262.8,0
22-36-29.523,0,8,15,988,-109,91,1660,0,0,0,2.88,1.89,262.8,0
22-36-29.523,0,-7,0,968,-24,42,1660,0,0,0,2.88,1.89,262.8,0
22-36-29.523,0,-11,15,980,-12,54,1666,0,0,0,2.88,1.88,262.8,0
22-36-29.523,0,-19,-11,980,-91,42,1678,0,0,0,2.88,1.88,262.8,0
22-36-29.523,0,-15,-8,957,24,12,1751,0,0,0,2.88,1.87,262.8,0
22-36-29.523,0,-11,27,976,-18,54,1757,0,0,0,2.89,1.86,262.8,0
22-36-29.523,0,-19,11,984,-54,54,1800,0,0,0,2.88,1.86,262.8,0
22-36-29.523,0,-15,27,968,-6,67,1782,0,0,0,2.89,1.86,262.8,0
22-36-29.523,0,-11,34,980,-79,79,1751,0,0,0,2.88,1.86,262.8,0
22-36-29.523,0,-15,0,976,-54,42,1751,0,0,0,2.88,1.87,262.8,0
22-36-29.523,0,-11,19,968,6,24,1763,0,0,0,2.89,1.86,262.8,0
22-36-29.523,0,-7,19,996,-85,61,1727,0,0,0,2.89,1.86,262.8,0
22-36-29.523,0,-11,0,976,-12,12,1739,0,0,0,2.89,1.86,262.8,0
22-36-29.524,0,4,27,980,-6,48,1763,0,0,0,2.89,1.85,262.8,0
22-36-29.524,0,-3,27,988,-61,61,1757,0,0,0,2.89,1.86,262.8,0
22-36-29.524,0,-7,15,972,12,42,1733,0,0,0,2.89,1.86,262.8,0
22-36-29.524,0,7,42,976,-73,73,1715,0,0,0,2.89,1.85,262.8,0
22-36-29.524,0,-3,3,980,-85,48,1715,0,0,0,2.89,1.86,262.8,0
22-36-29.524,0,-3,3,976,6,6,1739,0,0,0,2.89,1.86,262.8,0
22-36-29.524,0,0,19,996,-54,30,1733,0,0,0,2.9,1.86,262.8,0
22-36-29.524,0,-11,7,980,-85,12,1757,0,0,0,2.9,1.87,262.8,0
22-36-29.524,0,-7,19,972,24,0,1733,0,0,0,2.91,1.86,262.8,0
