Time,ID,AccRawX, AccRawY, AccRawZ,GyoRawX, GyoRawY, GyoRawZ,MagRawX, MagRawY, MagRawZ,Pitch, Roll, Yaw,Test8F[0], Test8F[1], Test8F[2], Test8F[3], Test8F[4], Test8F[5], Test8F[6], Test8F[7]
16-11-36.496,7,-874,-253,466,24,-495,115,313,-163,-655,-58.43,154.53,-108.2,0,0,-58.26461,0.02864355,1,0,39.94992,0.01525525
16-11-36.515,7,-851,-238,470,-28,-459,81,306,-171,-663,-57.64,155.44,-109.3,0,0,-57.36071,0.03923106,1,0,39.5891,0.01525803
16-11-36.536,7,-864,-237,503,73,-511,116,299,-163,-662,-56.87,156.38,-110.3,0,0,-58.28042,0.02351047,1,0,39.75137,0.01526081
16-11-36.553,7,-850,-238,522,33,-506,55,291,-169,-668,-56,157.37,-111.4,0,0,-57.59843,0.02991208,1,0,39.54208,0.01526359
16-11-36.576,7,-862,-236,527,86,-417,159,286,-170,-672,-55.16,158.15,-112.3,0,0,-57.71164,0.01874155,1,0,39.48444,0.01526636
16-11-36.595,7,-951,-252,572,119,-163,394,285,-169,-671,-55.01,159.43,-113.5,0,0,-58.38897,0.05561866,1,0,39.14144,0.01526914
16-11-36.616,7,-901,-231,513,-32,-253,322,284,-177,-670,-54.8,160.71,-115,0,0,-58.44104,0.06484035,1,0,39.35521,0.01527192
16-11-36.635,7,-836,-207,496,-104,-287,297,280,-182,-675,-54.47,161.62,-116.3,0,0,-57.86721,0.0885814,1,0,39.36112,0.01527469
16-11-36.656,7,-818,-194,514,-146,-320,315,271,-175,-676,-54.1,162.46,-117.7,0,0,-58.13586,0.05511446,1,0,39.21251,0.01527747
16-11-36.673,7,-823,-186,548,-108,-276,337,266,-180,-685,-53.78,163.24,-119,0,0,-57.39762,0.0302449,1,0,39.56079,0.01528025
16-11-36.695,7,-843,-186,564,-111,-295,405,266,-176,-688,-53.4,164.23,-120.5,0,0,-58.22128,0.03164013,1,0,39.8546,0.01528303
16-11-36.715,7,-841,-174,578,-93,-168,378,260,-179,-687,-53.17,165.21,-122,0,0,-58.03124,0.02323322,1,0,39.49013,0.0152858
16-11-36.734,7,-823,-163,593,-44,-190,365,255,-181,-683,-53.06,166.12,-123.3,0,0,-58.01287,0.02585976,1,0,38.83566,0.01528858
16-11-36.756,7,-822,-159,581,-93,-310,412,250,-183,-686,-52.74,167.09,-124.7,0,0,-57.73037,0.02279848,1,0,39.44878,0.01529136
16-11-36.777,7,-833,-161,563,-163,-385,482,245,-186,-692,-52.24,168.17,-126.4,0,0,-57.51364,0.01806366,1,0,39.52229,0.01529413
16-11-36.796,7,-820,-142,587,-141,-244,416,240,-188,-695,-51.84,169.18,-128.1,0,0,-57.36901,0.01571208,1,0,39.36459,0.01529691
16-11-36.816,7,-786,-123,618,-123,-187,355,240,-187,-693,-51.56,169.94,-129.4,0,0,-58.10013,0.04696536,1,0,39.47304,0.01529969
16-11-36.836,7,-795,-133,624,-159,-406,424,232,-190,-697,-51.14,170.76,-130.8,0,0,-57.43017,0.04221306,1,0,39.29074,0.01530247
16-11-36.855,7,-817,-138,613,-118,-412,512,222,-190,-699,-50.42,171.74,-132.5,0,0,-57.1402,0.02262462,1,0,39.12732,0.01530524
16-11-36.876,7,-810,-112,640,-90,-203,408,222,-188,-696,-49.97,172.78,-134.1,0,0,-58.20196,0.02580317,1,0,39.39483,0.01530802
16-11-36.896,7,-758,-84,664,-34,-195,313,221,-190,-700,-49.74,173.56,-135.2,0,0,-58.22987,0.0562346,1,0,39.28413,0.0153108
16-11-36.915,7,-772,-84,641,-64,-251,394,209,-193,-703,-49.34,174.31,-136.4,0,0,-57.0297,0.04960723,1,0,39.39619,0.01531358
16-11-36.936,7,-773,-78,633,-80,-289,345,207,-194,-706,-48.89,175.1,-137.6,0,0,-57.24818,0.03100702,1,0,39.33105,0.01531635
16-11-36.956,7,-764,-68,652,-58,-233,308,201,-196,-706,-48.39,175.74,-138.7,0,0,-57.09254,0.01932095,1,0,39.18319,0.01531774
16-11-36.976,7,-767,-67,669,-72,-286,279,196,-197,-706,-47.91,176.28,-139.6,0,0,-57.05394,0.02180847,1,0,39.00872,0.01532052
16-11-36.995,7,-790,-59,688,-34,-216,308,197,-199,-707,-47.49,176.86,-140.5,0,0,-57.48439,0.02601063,1,0,39.16882,0.0153233
16-11-37.014,7,-764,-41,686,0,-302,256,193,-195,-710,-46.97,177.48,-141.4,0,0,-57.86353,0.02699791,1,0,39.20209,0.01532607
16-11-37.034,7,-734,-33,671,-38,-330,204,184,-198,-713,-46.39,177.93,-142.1,0,0,-57.08549,0.03626947,1,0,39.30106,0.01533024
16-11-37.055,7,-736,-28,660,-63,-423,208,177,-200,-713,-45.59,178.28,-142.8,0,0,-56.86066,0.02776229,1,0,39.09285,0.01533302
16-11-37.075,7,-738,-27,627,-233,-552,237,169,-193,-719,-44.69,178.42,-143.4,0,0,-56.84103,0.01721905,1,0,39.27175,0.01533579
16-11-37.095,7,-738,-28,662,-254,-545,251,161,-191,-720,-43.51,178.4,-144.2,0,0,-56.9355,0.01868273,1,0,39.09132,0.01533857
16-11-37.116,7,-732,-33,745,-151,-410,255,159,-192,-721,-42.7,178.54,-144.9,0,0,-57.4279,0.04508997,1,0,39.22825,0.01534135
16-11-37.134,7,-701,-27,759,-157,-296,169,151,-191,-725,-41.99,178.62,-145.5,0,0,-57.02623,0.06036172,1,0,39.33534,0.01534274
16-11-37.156,7,-697,-22,749,-87,-332,187,143,-192,-724,-41.35,178.65,-146,0,0,-56.54767,0.02722827,1,0,39.29036,0.01534551
16-11-37.174,7,-676,-23,786,76,-169,158,142,-198,-723,-40.8,178.98,-146.5,0,0,-56.74934,0.01645111,1,0,38.96387,0.01534829
16-11-37.195,7,-673,-34,764,-28,-91,154,140,-193,-722,-40.62,179.36,-146.9,0,0,-56.96172,0.0351625,1,0,39.0051,0.01535107
16-11-37.215,7,-672,-38,721,-126,-220,143,133,-192,-726,-40.27,179.39,-147.3,0,0,-56.41969,0.03661737,1,0,39.02978,0.01535384
16-11-37.234,7,-677,-42,766,-62,-186,161,132,-190,-727,-39.87,179.48,-147.7,0,0,-56.75272,0.02519298,1,0,39.2891,0.01535801
16-11-37.255,7,-662,-24,797,25,-118,123,129,-191,-727,-39.57,179.67,-148.1,0,0,-56.6231,0.03625285,1,0,38.79463,0.01536079
16-11-37.276,7,-658,-11,824,177,7,151,127,-194,-726,-39.45,-179.89,-148.5,0,0,-56.43524,0.03884038,1,0,39.13132,0.01536356
16-11-37.295,7,-659,-24,822,199,62,202,130,-202,-722,-39.54,-179.2,-148.9,0,0,-56.64346,0.02250945,1,0,38.98469,0.01536634
16-11-37.317,7,-672,-39,770,42,3,241,125,-196,-726,-39.61,-178.56,-149.5,0,0,-56.24928,0.02549518,1,0,38.78777,0.01536912
16-11-37.337,7,-672,-28,737,-50,-72,260,125,-195,-728,-39.56,-178.21,-150.2,0,0,-56.41677,0.04756486,1,0,39.05029,0.0153719
16-11-37.356,7,-667,-9,766,-27,-32,271,123,-200,-724,-39.45,-177.84,-150.9,0,0,-56.23682,0.02709206,1,0,38.98605,0.01537467
16-11-37.375,7,-666,-3,751,-139,-35,277,120,-196,-723,-39.38,-177.57,-151.6,0,0,-56.05046,0.02550976,1,0,38.63648,0.01537745
16-11-37.397,7,-663,4,747,-145,-30,291,123,-195,-724,-39.28,-177.42,-152.3,0,0,-56.62184,0.01712548,1,0,38.81107,0.01538023
16-11-37.415,7,-669,9,751,-244,-32,294,121,-201,-728,-39.23,-177.29,-153.1,0,0,-56.08854,0.01308849,1,0,39.3613,0.01538301
16-11-37.436,7,-668,23,712,-381,-143,281,120,-192,-736,-39.06,-177.51,-153.8,0,0,-56.31902,0.01927957,1,0,39.64899,0.01538578
16-11-37.457,7,-655,48,787,-101,464,100,118,-189,-730,-39.03,-177.76,-154.4,0,0,-56.1832,0.02709799,1,0,39.39021,0.01538856
16-11-37.477,7,-634,78,953,326,383,100,126,-187,-729,-39.98,-177.1,-154.7,0,0,-56.61612,0.1358851,1,0,39.04634,0.01539134
16-11-37.496,7,-637,100,799,149,74,42,124,-189,-728,-40.24,-176.61,-154.9,0,0,-56.13527,0.1056048,1,0,38.77428,0.01539411
16-11-37.514,7,-664,84,785,309,49,111,128,-197,-726,-40.41,-175.97,-155.1,0,0,-56.47226,0.09439429,1,0,38.8124,0.01539689
16-11-37.537,7,-696,70,741,249,-957,337,116,-202,-726,-39.71,-175.17,-155.5,0,0,-55.45153,0.04144194,1,0,39.52491,0.01539967
16-11-37.557,7,-763,-3,617,-224,-360,586,105,-204,-726,-37.67,-174.58,-156.9,0,0,-55.91218,0.1175602,1,0,39.60494,0.01540245
16-11-37.574,7,-605,105,809,143,-178,104,98,-203,-728,-37.04,-174.01,-157.5,0,0,-55.74748,0.1240914,1,0,38.85421,0.01540522
16-11-37.594,7,-566,95,794,-111,-108,65,97,-203,-726,-36.72,-174.08,-157.7,0,0,-55.93274,0.2412004,1,0,38.43606,0.015408
16-11-37.616,7,-615,58,785,72,-166,125,100,-203,-730,-36.49,-173.92,-157.9,0,0,-56.44817,0.05094832,1,0,38.74661,0.01541078
16-11-37.637,7,-640,20,775,180,-267,195,95,-203,-729,-36.02,-173.48,-158.2,0,0,-56.29203,0.0623474,1,0,38.76971,0.01541355
16-11-37.656,7,-647,24,795,193,-202,269,89,-210,-726,-35.47,-172.8,-158.8,0,0,-55.99247,0.0387214,1,0,38.48185,0.01541633
16-11-37.674,7,-623,62,793,148,-218,250,85,-209,-729,-35,-172.12,-159.3,0,0,-55.96751,0.02368132,1,0,38.56737,0.01541911
16-11-37.695,7,-596,87,787,68,-234,220,79,-208,-727,-34.46,-171.64,-159.8,0,0,-55.78865,0.0459464,1,0,38.76157,0.01542189
16-11-37.718,7,-584,108,816,86,-182,165,78,-213,-727,-34,-171.29,-160.2,0,0,-56.00409,0.03312391,1,0,38.92539,0.01542466
16-11-37.736,7,-572,142,859,210,-259,134,72,-216,-728,-33.51,-170.87,-160.5,0,0,-55.66138,0.04782531,1,0,39.14928,0.01542744
16-11-37.756,7,-581,148,888,316,-305,201,66,-221,-725,-32.91,-170.16,-160.8,0,0,-55.48466,0.05077677,1,0,39.11201,0.01543022
16-11-37.776,7,-585,138,863,312,-285,192,66,-225,-726,-32.25,-169.32,-161.1,0,0,-56.17574,0.02323793,1,0,39.09048,0.01543299
16-11-37.796,7,-563,137,804,291,-351,162,60,-227,-726,-31.56,-168.59,-161.4,0,0,-56.05967,0.03546537,1,0,39.45385,0.01543577
16-11-37.816,7,-564,120,781,327,-432,206,48,-237,-724,-30.74,-167.86,-161.6,0,0,-55.09116,0.04840636,1,0,38.92651,0.01543855
16-11-37.836,7,-570,112,781,384,-474,215,39,-238,-720,-29.75,-167.03,-161.9,0,0,-54.88248,0.0252689,1,0,38.91725,0.01544133
16-11-37.857,7,-568,121,799,401,-507,272,32,-244,-718,-28.71,-166.11,-162.1,0,0,-54.85225,0.009813054,1,0,38.92196,0.0154441
16-11-37.877,7,-548,166,825,352,-632,328,25,-249,-717,-27.45,-165.22,-162.5,0,0,-55.23148,0.03291607,1,0,38.70055,0.01544688
16-11-37.896,7,-495,193,864,303,-632,446,15,-253,-718,-26.02,-164.39,-162.9,0,0,-55.32218,0.05860984,1,0,39.28388,0.01544966
16-11-37.916,7,-470,206,945,494,-482,500,2,-257,-716,-24.67,-163.31,-163.6,0,0,-54.88196,0.08490077,1,0,39.31658,0.01545244
16-11-37.937,7,-444,239,915,528,-545,433,-7,-267,-709,-23.45,-161.98,-164.3,0,0,-54.67374,0.0673783,1,0,39.16629,0.01545521
16-11-37.957,7,-428,254,868,559,-519,403,-17,-273,-702,-22.16,-160.72,-164.7,0,0,-54.4309,0.06057021,1,0,38.84427,0.01545799
16-11-37.976,7,-419,271,846,568,-484,406,-22,-280,-699,-20.93,-159.42,-165.2,0,0,-55.0001,0.04485131,1,0,38.93774,0.01546077
16-11-37.995,7,-374,320,841,419,-456,387,-28,-281,-699,-19.79,-158.27,-165.6,0,0,-55.38041,0.03947494,1,0,39.10226,0.01546354
16-11-38.015,7,-332,366,840,351,-414,336,-40,-284,-692,-18.73,-157.39,-166,0,0,-54.53067,0.0654108,1,0,38.73626,0.01546632
16-11-38.037,7,-321,370,840,333,-474,358,-49,-286,-688,-17.64,-156.64,-166.3,0,0,-54.34903,0.04976449,1,0,38.73134,0.0154691
16-11-38.056,7,-324,352,881,365,-410,389,-58,-291,-682,-16.53,-155.84,-166.7,0,0,-54.01422,0.019765,1,0,38.60844,0.01547188
16-11-38.076,7,-314,358,919,445,-352,439,-67,-299,-676,-15.47,-154.9,-167.1,0,0,-53.80261,0.04185192,1,0,38.44016,0.01547465
16-11-38.097,7,-269,395,886,376,-351,352,-70,-301,-671,-14.51,-153.96,-167.6,0,0,-54.16939,0.04226269,1,0,38.51636,0.01547743
16-11-38.115,7,-240,434,845,278,-327,273,-80,-305,-671,-13.61,-153.24,-167.8,0,0,-53.91162,0.07914266,1,0,38.72899,0.01548021
16-11-38.137,7,-215,453,837,194,-392,219,-85,-306,-666,-12.78,-152.77,-167.9,0,0,-53.81718,0.06166243,1,0,38.80917,0.01548298
16-11-38.157,7,-229,449,858,261,-391,248,-91,-301,-666,-11.85,-152.29,-168,0,0,-53.78895,0.02496231,1,0,38.60685,0.01548576
16-11-38.175,7,-220,439,894,253,-342,282,-97,-310,-662,-10.94,-151.77,-168.1,0,0,-53.95895,0.02867175,1,0,38.80832,0.01548854
16-11-38.197,7,-199,450,925,316,-177,284,-100,-311,-661,-10.24,-151.14,-168.4,0,0,-54.28713,0.04040176,1,0,39.11868,0.01549132
16-11-38.216,7,-171,469,881,249,-150,230,-106,-310,-656,-9.72,-150.52,-168.7,0,0,-53.67038,0.03874561,1,0,38.35082,0.01549409
16-11-38.238,7,-160,476,847,232,-160,215,-110,-308,-655,-9.26,-150.02,-168.9,0,0,-53.5786,0.05529415,1,0,38.65257,0.01549687
16-11-38.258,7,-162,489,854,247,-153,170,-111,-314,-649,-8.79,-149.48,-169.1,0,0,-53.70057,0.02602638,1,0,38.33305,0.01549965
16-11-38.278,7,-167,486,843,233,-237,192,-114,-316,-652,-8.27,-149.01,-169.2,0,0,-54.11055,0.01177474,1,0,38.63671,0.01550242
16-11-38.297,7,-162,489,852,232,-205,175,-120,-316,-646,-7.71,-148.51,-169.3,0,0,-53.56035,0.008448396,1,0,38.85168,0.0155052
16-11-38.315,7,-152,499,860,224,-122,194,-123,-316,-638,-7.24,-148.07,-169.5,0,0,-53.15858,0.01260868,1,0,38.42184,0.01550798
16-11-38.335,7,-152,514,843,161,-93,222,-128,-319,-642,-6.84,-147.65,-169.7,0,0,-53.27839,0.01814835,1,0,38.46743,0.01551076
16-11-38.357,7,-150,524,828,145,-93,203,-127,-317,-639,-6.46,-147.32,-169.9,0,0,-53.46045,0.02178617,1,0,38.54728,0.01551353
16-11-38.376,7,-135,531,821,158,-166,179,-130,-317,-636,-6.04,-147.03,-170.1,0,0,-53.42943,0.02077963,1,0,38.56495,0.01551631
16-11-38.394,7,-139,534,828,243,-195,208,-132,-318,-637,-5.53,-146.59,-170.3,0,0,-53.709,0.01358231,1,0,38.49655,0.01551909
16-11-38.415,7,-139,537,840,268,-186,207,-143,-319,-633,-4.97,-146.05,-170.4,0,0,-52.69344,0.01143525,1,0,38.41694,0.01552187
16-11-38.437,7,-127,545,834,150,-147,202,-144,-318,-632,-4.5,-145.63,-170.6,0,0,-52.94545,0.01348713,1,0,38.12743,0.01552325
16-11-38.458,7,-112,549,827,205,-153,231,-145,-320,-626,-4.02,-145.3,-170.7,0,0,-53.04554,0.02059686,1,0,38.36176,0.01552603
16-11-38.476,7,-106,565,839,304,-142,267,-148,-322,-622,-3.5,-144.75,-171,0,0,-52.93838,0.01802251,1,0,38.0322,0.01552881
16-11-38.498,7,-90,581,820,270,-158,265,-153,-325,-620,-2.94,-144.16,-171.2,0,0,-52.87778,0.02123036,1,0,38.06697,0.01553297
16-11-38.517,7,-61,596,811,274,-163,200,-158,-325,-617,-2.41,-143.62,-171.4,0,0,-52.54507,0.03325073,1,0,38.44164,0.01553575
16-11-38.535,7,-36,622,809,255,-147,143,-162,-327,-615,-1.96,-143.06,-171.5,0,0,-52.52186,0.03564262,1,0,38.6381,0.01553853
16-11-38.557,7,-35,614,796,269,-175,161,-161,-327,-613,-1.52,-142.55,-171.6,0,0,-53.02509,0.02933552,1,0,38.36336,0.01554131
16-11-38.575,7,-64,594,783,202,-171,199,-163,-328,-608,-1.04,-142.05,-171.7,0,0,-52.95789,0.02550783,1,0,38.52853,0.01554408
16-11-38.596,7,-59,576,768,137,-164,170,-166,-328,-607,-0.53,-141.73,-171.7,0,0,-53.01966,0.03684573,1,0,38.1595,0.01554686
16-11-38.617,7,-57,578,781,228,-167,204,-171,-333,-603,-0.05,-141.4,-171.8,0,0,-52.99029,0.01801225,1,0,38.20205,0.01554964
16-11-38.637,7,-36,611,787,269,-194,173,-177,-330,-601,0.46,-140.85,-171.9,0,0,-52.36955,0.02012635,1,0,38.19695,0.01555241
16-11-38.656,7,-1,636,771,129,-196,109,-175,-331,-594,0.93,-140.47,-171.9,0,0,-52.70937,0.04306784,1,0,38.34268,0.01555519
16-11-38.676,7,4,639,780,121,-102,127,-180,-332,-595,1.32,-140.22,-171.9,0,0,-52.57462,0.03955788,1,0,38.13012,0.01555797
16-11-38.697,7,6,633,775,95,-130,100,-182,-333,-593,1.64,-140.02,-171.9,0,0,-52.6167,0.01123974,1,0,38.41962,0.01556075
16-11-38.716,7,6,631,767,135,-158,117,-182,-329,-590,2,-139.79,-171.9,0,0,-52.5073,0.01454932,1,0,38.28761,0.01556352
16-11-38.736,7,5,629,783,181,-170,139,-187,-332,-590,2.4,-139.47,-171.9,0,0,-52.53801,0.008441054,1,0,38.50151,0.0155663
16-11-38.758,7,29,630,771,103,-203,64,-188,-331,-588,2.83,-139.22,-171.8,0,0,-52.56971,0.0132956,1,0,38.2067,0.01556908
16-11-38.778,7,52,646,763,86,-164,40,-191,-335,-584,3.16,-139.01,-171.6,0,0,-52.59916,0.03014201,1,0,38.70202,0.01557186
16-11-38.798,7,62,656,762,59,-138,26,-194,-334,-581,3.42,-138.88,-171.4,0,0,-52.1745,0.02603912,1,0,38.17473,0.01557463
16-11-38.817,7,58,656,760,133,-162,78,-194,-332,-582,3.72,-138.7,-171.3,0,0,-52.48544,0.01100669,1,0,38.56704,0.01557741
16-11-38.838,7,49,654,764,235,-205,160,-194,-335,-580,4.16,-138.31,-171.2,0,0,-53.02215,0.004937318,1,0,38.51766,0.01558019
16-11-38.857,7,46,645,753,238,-168,165,-200,-333,-573,4.62,-137.86,-171.2,0,0,-52.14883,0.008946099,1,0,38.11728,0.01558296
16-11-38.876,7,43,631,744,322,-191,206,-202,-333,-572,5.16,-137.29,-171.2,0,0,-52.4235,0.02029544,1,0,38.27571,0.01558574
16-11-38.896,7,69,659,737,303,-211,130,-204,-337,-572,5.67,-136.66,-171.2,0,0,-52.92635,0.01398971,1,0,38.55536,0.01558852
16-11-38.918,7,98,693,718,246,-204,78,-208,-335,-563,6.11,-136.1,-171.1,0,0,-52.10665,0.05016602,1,0,38.27851,0.0155913
16-11-38.937,7,92,691,713,239,-201,59,-208,-336,-560,6.49,-135.6,-170.9,0,0,-52.32731,0.03978139,1,0,38.26016,0.01559407
16-11-38.958,7,88,686,713,211,-196,56,-214,-338,-557,6.86,-135.12,-170.7,0,0,-52.01003,0.01004701,1,0,38.41052,0.01559685
16-11-38.977,7,89,691,710,197,-208,58,-217,-338,-550,7.2,-134.71,-170.5,0,0,-51.47936,0.005003621,1,0,38.46831,0.01559963
16-11-38.998,7,96,695,700,188,-228,71,-217,-340,-550,7.58,-134.3,-170.3,0,0,-51.98244,0.01066761,1,0,38.4313,0.0156024
16-11-39.017,7,113,715,690,144,-219,85,-219,-341,-547,8.01,-133.94,-170,0,0,-52.10294,0.01385506,1,0,38.51774,0.01560518
16-11-39.038,7,116,715,677,143,-206,68,-225,-341,-546,8.41,-133.63,-169.8,0,0,-51.81179,0.02100295,1,0,38.80312,0.01560796
16-11-39.056,7,123,715,677,101,-159,45,-221,-342,-541,8.74,-133.38,-169.7,0,0,-52.30629,0.01858678,1,0,38.33815,0.01561074
16-11-39.076,7,132,712,688,145,-105,47,-226,-342,-538,8.97,-133.14,-169.5,0,0,-51.72963,0.008220404,1,0,38.53919,0.01561351
16-11-39.097,7,138,708,690,159,-116,25,-223,-345,-535,9.16,-132.81,-169.4,0,0,-52.20712,0.01631609,1,0,38.31048,0.01561629
16-11-39.118,7,137,712,679,155,-125,15,-225,-345,-539,9.36,-132.48,-169.3,0,0,-52.58524,0.01023074,1,0,38.65138,0.01561907
16-11-39.137,7,140,723,671,123,-99,49,-226,-349,-537,9.57,-132.18,-169.1,0,0,-52.95362,0.0104988,1,0,38.87724,0.01562184
16-11-39.158,7,149,739,660,120,-115,84,-228,-347,-531,9.78,-131.93,-169.1,0,0,-52.24599,0.01652206,1,0,38.58275,0.01562462
16-11-39.177,7,160,741,647,108,-182,90,-229,-350,-531,10.13,-131.69,-169,0,0,-52.69052,0.02510145,1,0,38.83165,0.0156274
16-11-39.198,7,166,734,654,160,-186,76,-232,-346,-528,10.49,-131.39,-168.8,0,0,-52.24139,0.01445125,1,0,38.71735,0.01563018
16-11-39.219,7,172,743,664,142,-137,100,-235,-342,-527,10.85,-131.05,-168.7,0,0,-51.87903,0.01186692,1,0,38.43304,0.01563296
16-11-39.237,7,169,736,656,135,-139,105,-234,-344,-528,11.16,-130.77,-168.6,0,0,-52.56562,0.01281495,1,0,38.33288,0.01563574
16-11-39.259,7,161,726,636,61,-156,146,-238,-345,-520,11.54,-130.55,-168.5,0,0,-52.0032,0.02018229,1,0,38.32423,0.01563852
16-11-39.278,7,173,727,624,61,-197,166,-240,-337,-518,12,-130.44,-168.5,0,0,-51.47758,0.02086011,1,0,38.19749,0.0156413
16-11-39.296,7,183,730,609,55,-197,158,-240,-339,-516,12.5,-130.31,-168.4,0,0,-52.02148,0.01851982,1,0,38.61225,0.01564408
16-11-39.318,7,188,731,620,119,-231,148,-239,-339,-514,13.01,-130.12,-168.3,0,0,-52.49062,0.0133361,1,0,38.73698,0.01564685
16-11-39.336,7,192,725,638,130,-226,172,-245,-340,-511,13.54,-129.81,-168.1,0,0,-52.3495,0.01343224,1,0,38.44456,0.01564963
16-11-39.358,7,194,723,647,107,-161,251,-250,-341,-507,14.1,-129.58,-168.1,0,0,-52.09562,0.01706377,1,0,38.16496,0.01565241
16-11-39.378,7,195,723,640,47,-164,383,-254,-336,-507,14.77,-129.48,-168.2,0,0,-52.00059,0.007551153,1,0,38.40342,0.01565519
16-11-39.396,7,203,717,644,142,-198,462,-257,-332,-508,15.65,-129.41,-168.5,0,0,-52.31592,0.007131755,1,0,38.57852,0.01565797
16-11-39.417,7,248,729,641,261,-274,381,-260,-323,-497,16.59,-129.07,-168.7,0,0,-51.27379,0.01398195,1,0,38.74848,0.01566075
16-11-39.436,7,305,748,629,303,-143,288,-265,-323,-496,17.41,-128.52,-168.8,0,0,-51.61678,0.05582092,1,0,38.82117,0.01566353
16-11-39.459,7,348,758,594,224,-126,90,-267,-325,-492,17.88,-127.99,-168.7,0,0,-51.80104,0.05807442,1,0,38.34715,0.01566631
16-11-39.477,7,322,756,575,203,-62,114,-269,-322,-493,18.15,-127.57,-168.7,0,0,-51.63414,0.04327895,1,0,38.82193,0.01566909
16-11-39.497,7,285,748,575,230,-52,169,-273,-323,-486,18.42,-127.16,-168.8,0,0,-51.13286,0.0342464,1,0,38.95982,0.01567187
16-11-39.519,7,290,752,572,235,-108,182,-274,-322,-490,18.81,-126.73,-168.9,0,0,-51.69436,0.02341776,1,0,38.93497,0.01567465
16-11-39.538,7,302,756,561,234,-96,223,-280,-321,-485,19.24,-126.27,-169,0,0,-51.19283,0.01190343,1,0,38.72561,0.01567742
16-11-39.557,7,289,750,536,151,-154,285,-276,-318,-479,19.8,-125.92,-169.2,0,0,-51.37088,0.01623448,1,0,38.852,0.0156802
16-11-39.578,7,306,740,534,123,-76,208,-278,-319,-480,20.33,-125.69,-169.3,0,0,-51.86739,0.02506956,1,0,38.91373,0.01568298
16-11-39.597,7,325,748,545,146,-68,191,-283,-315,-479,20.72,-125.47,-169.4,0,0,-51.43288,0.02186174,1,0,39.4042,0.01568576
16-11-39.618,7,340,766,547,255,-92,215,-280,-316,-474,21.12,-125.1,-169.5,0,0,-51.82641,0.0253289,1,0,38.83732,0.01568715
16-11-39.638,7,333,763,518,208,-192,288,-283,-316,-475,21.7,-124.63,-169.6,0,0,-52.23967,0.0202249,1,0,38.85207,0.01569132
16-11-39.658,7,331,752,503,165,-175,306,-287,-310,-471,22.41,-124.28,-169.6,0,0,-51.77355,0.02888391,1,0,38.77192,0.0156941
16-11-39.678,7,360,757,531,177,-157,264,-291,-307,-464,23.05,-123.96,-169.7,0,0,-51.2289,0.01927718,1,0,38.7979,0.01569688
16-11-39.696,7,383,761,545,272,-75,274,-293,-304,-462,23.64,-123.57,-169.8,0,0,-51.25886,0.03804637,1,0,39.01863,0.01569966
16-11-39.716,7,384,766,528,247,-135,312,-291,-303,-457,24.24,-123.09,-170,0,0,-51.49114,0.02138399,1,0,38.88957,0.01570244
16-11-39.738,7,390,753,498,181,-168,310,-292,-298,-453,24.94,-122.7,-170.1,0,0,-51.29144,0.02145074,1,0,38.61896,0.01570521
16-11-39.759,7,404,742,475,81,-273,372,-301,-295,-454,25.72,-122.43,-170.1,0,0,-51.22658,0.0315182,1,0,38.20914,0.01570799
16-11-39.779,7,414,739,464,23,-322,453,-301,-289,-447,26.74,-122.3,-170,0,0,-51.08005,0.02935294,1,0,38.88467,0.01571077
16-11-39.797,7,430,742,470,57,-249,517,-311,-286,-442,27.92,-122.26,-170,0,0,-50.71732,0.01504258,1,0,38.90325,0.01571355
16-11-39.819,7,460,754,474,104,-239,560,-313,-277,-441,29.09,-122.19,-170.1,0,0,-50.86896,0.0228662,1,0,39.19156,0.01571633
16-11-39.838,7,482,740,469,76,-258,566,-312,-268,-439,30.27,-122.08,-170.4,0,0,-50.85734,0.02895352,1,0,38.89006,0.01571911
16-11-39.857,7,484,727,450,-33,-298,584,-319,-260,-438,31.53,-122.13,-170.6,0,0,-50.7844,0.02879198,1,0,38.99614,0.01572189
16-11-39.878,7,498,722,450,-20,-304,611,-320,-253,-435,32.86,-122.26,-170.7,0,0,-50.92502,0.01931586,1,0,38.90266,0.01572467
16-11-39.899,7,518,700,446,-76,-293,639,-329,-240,-435,34.21,-122.46,-171,0,0,-50.26202,0.01800828,1,0,39.0819,0.01572745
16-11-39.919,7,528,668,427,-130,-318,646,-328,-234,-426,35.65,-122.81,-171.2,0,0,-50.26812,0.03519027,1,0,39.08384,0.01573023
16-11-39.939,7,561,662,439,-123,-308,582,-330,-225,-423,37.01,-123.17,-171.4,0,0,-50.19928,0.03711987,1,0,39.05748,0.01573301
16-11-39.959,7,592,660,454,-98,-304,513,-335,-218,-423,38.26,-123.47,-171.5,0,0,-50.43769,0.03374688,1,0,38.96778,0.01573578
16-11-39.979,7,621,633,448,-101,-277,422,-334,-215,-420,39.37,-123.71,-171.5,0,0,-50.97787,0.02934435,1,0,39.01142,0.01573856
16-11-40.000,7,630,612,428,-66,-245,353,-340,-208,-419,40.28,-123.86,-171.5,0,0,-50.73786,0.03989935,1,0,39.37728,0.01574134
16-11-40.017,7,629,618,409,-42,-206,337,-340,-202,-411,41.12,-123.99,-171.5,0,0,-50.19679,0.03994375,1,0,39.2623,0.01574412
16-11-40.039,7,638,616,409,12,-214,327,-338,-200,-411,41.89,-124.04,-171.5,0,0,-50.82364,0.01477695,1,0,39.05259,0.0157469
